,CO1 Comdty ,CO2 Comdty ,CO3 Comdty,S:COCO 1-2 Comdty
,VOLUME,VOLUME,VOLUME,VOLUME
2023-10-05,510684.0,314028.0,209752.0,128411.0
2023-10-06,424456.0,259068.0,156592.0,119450.0
2023-10-09,412757.0,238939.0,144794.0,96651.0
2023-10-10,352111.0,236048.0,119690.0,105296.0
2023-10-11,402309.0,259320.0,170184.0,113316.0
2023-10-12,370439.0,250540.0,154013.0,102441.0
2023-10-13,424714.0,281723.0,148047.0,110027.0
2023-10-16,283247.0,207035.0,101413.0,75956.0
2023-10-17,252831.0,187839.0,101925.0,72913.0
2023-10-18,348193.0,260238.0,124657.0,104806.0
2023-10-19,308996.0,277363.0,152086.0,102656.0
2023-10-20,272722.0,246218.0,116832.0,92747.0
2023-10-23,282444.0,249646.0,108213.0,95011.0
2023-10-24,304124.0,340635.0,176929.0,115120.0
2023-10-25,290909.0,432682.0,192444.0,111802.0
2023-10-26,198635.0,358872.0,147406.0,95740.0
2023-10-27,109144.0,375675.0,159427.0,68356.0
2023-10-30,99039.0,406558.0,149742.0,72249.0
2023-10-31,13681.0,413756.0,199520.0,12103.0
2023-11-01,321661.0,195738.0,125616.0,82735.0
2023-11-02,301873.0,181579.0,119662.0,78365.0
2023-11-03,354853.0,175286.0,107877.0,79405.0
2023-11-06,239234.0,168273.0,112994.0,65518.0
2023-11-07,402762.0,263785.0,166169.0,119515.0
2023-11-08,420696.0,310424.0,211556.0,140162.0
2023-11-09,306111.0,213193.0,142318.0,85293.0
2023-11-10,249548.0,186432.0,125217.0,80523.0
2023-11-13,243297.0,186038.0,126596.0,79684.0
2023-11-14,248936.0,175957.0,112504.0,67893.0
2023-11-15,299421.0,242332.0,155275.0,91696.0
2023-11-16,441641.0,357625.0,253269.0,133943.0
2023-11-17,340026.0,294764.0,192961.0,114038.0
2023-11-20,248325.0,236882.0,141096.0,82661.0
2023-11-21,238513.0,238129.0,127869.0,89941.0
2023-11-22,367184.0,398224.0,206239.0,147142.0
2023-11-23,108324.0,153767.0,86141.0,49690.0
2023-11-24,114142.0,186406.0,96868.0,44670.0
2023-11-27,157356.0,282801.0,147264.0,71598.0
2023-11-28,112496.0,335289.0,171498.0,68051.0
2023-11-29,98236.0,404821.0,190718.0,71930.0
2023-11-30,15082.0,629321.0,337275.0,12989.0
2023-12-01,350252.0,233309.0,91385.0,111349.0
2023-12-04,388378.0,256420.0,146865.0,100269.0
2023-12-05,352886.0,268744.0,119143.0,107056.0
2023-12-06,385398.0,273578.0,146254.0,101405.0
2023-12-07,297940.0,214541.0,130997.0,82140.0
2023-12-08,228452.0,178323.0,91117.0,55020.0
2023-12-11,212755.0,172096.0,89570.0,64164.0
2023-12-12,310086.0,281586.0,138593.0,101779.0
2023-12-13,260182.0,244248.0,149528.0,82445.0
2023-12-14,257518.0,239438.0,117938.0,69973.0
2023-12-15,223092.0,218702.0,97869.0,72505.0
2023-12-18,279466.0,291877.0,122093.0,95441.0
2023-12-19,214683.0,246029.0,106883.0,83078.0
2023-12-20,241813.0,324264.0,160617.0,104238.0
2023-12-21,193324.0,298919.0,128357.0,79040.0
2023-12-22,119189.0,227182.0,90116.0,53824.0
2023-12-26,59735.0,184694.0,58696.0,37275.0
2023-12-27,70385.0,282664.0,108823.0,51760.0
2023-12-28,18782.0,282226.0,123900.0,16143.0
2023-12-29,192949.0,83296.0,36725.0,41899.0
2024-01-02,338351.0,176105.0,90259.0,76819.0
2024-01-03,361765.0,222532.0,103025.0,105994.0
2024-01-04,356646.0,223858.0,88312.0,123954.0
2024-01-05,291002.0,179243.0,75935.0,87066.0
2024-01-08,342629.0,201646.0,87975.0,82484.0
2024-01-09,346788.0,225279.0,121425.0,101658.0
2024-01-10,353703.0,240291.0,127502.0,113156.0
2024-01-11,396767.0,281907.0,146900.0,139370.0
2024-01-12,401343.0,290145.0,157266.0,102483.0
2024-01-15,177690.0,127692.0,68009.0,48545.0
2024-01-16,298548.0,221033.0,117731.0,67791.0
2024-01-17,355399.0,250841.0,127162.0,109101.0
2024-01-18,325286.0,254144.0,130824.0,100425.0
2024-01-19,282310.0,225779.0,120637.0,87418.0
2024-01-22,319709.0,276154.0,123257.0,103339.0
2024-01-23,331098.0,330081.0,139002.0,149038.0
2024-01-24,230749.0,267238.0,111200.0,78704.0
2024-01-25,248177.0,325054.0,168083.0,86841.0
2024-01-26,240245.0,448943.0,212211.0,110645.0
2024-01-29,129910.0,410494.0,203209.0,76267.0
2024-01-30,89312.0,424452.0,199356.0,61269.0
2024-01-31,14379.0,392367.0,187730.0,12192.0
2024-02-01,525769.0,274637.0,221939.0,125274.0
2024-02-02,411746.0,217725.0,158058.0,97622.0
2024-02-05,293369.0,170070.0,136027.0,58665.0
2024-02-06,305614.0,204149.0,145798.0,81073.0
2024-02-07,291684.0,187680.0,137394.0,81665.0
2024-02-08,436501.0,318065.0,234870.0,153573.0
2024-02-09,315322.0,251095.0,195862.0,99415.0
2024-02-12,246238.0,163933.0,111525.0,71324.0
2024-02-13,331801.0,221641.0,151349.0,107965.0
2024-02-14,344360.0,260355.0,199780.0,98672.0
2024-02-15,330451.0,260667.0,198645.0,98654.0
2024-02-16,337055.0,238176.0,173600.0,99224.0
2024-02-19,185058.0,152999.0,95669.0,67585.0
2024-02-20,297026.0,263129.0,163143.0,101846.0
2024-02-21,305182.0,305963.0,179963.0,121091.0
2024-02-22,275284.0,335760.0,243542.0,98851.0
2024-02-23,226400.0,337539.0,196627.0,85496.0
2024-02-26,180341.0,335455.0,183999.0,88813.0
2024-02-27,79807.0,301071.0,152202.0,46370.0
2024-02-28,107854.0,421517.0,207411.0,73854.0
2024-02-29,16337.0,402340.0,234406.0,11709.0
2024-03-01,402472.0,304016.0,161928.0,123205.0
2024-03-04,369831.0,301533.0,163175.0,107626.0
2024-03-05,450397.0,338141.0,175028.0,133985.0
2024-03-06,372050.0,258320.0,133850.0,96339.0
2024-03-07,374565.0,298392.0,146773.0,120214.0
2024-03-08,320299.0,244544.0,114654.0,83753.0
2024-03-11,347327.0,276876.0,150984.0,97168.0
2024-03-12,320254.0,234935.0,114453.0,83306.0
2024-03-13,391687.0,342105.0,164256.0,114746.0
2024-03-14,383733.0,330465.0,174067.0,113709.0
2024-03-15,287008.0,271495.0,124706.0,101549.0
2024-03-18,390067.0,346943.0,165959.0,143058.0
2024-03-19,367418.0,365713.0,160281.0,145581.0
2024-03-20,386301.0,422284.0,182946.0,168260.0
2024-03-21,271872.0,360748.0,151634.0,110615.0
2024-03-22,168348.0,282648.0,103915.0,69653.0
2024-03-25,175000.0,354261.0,136539.0,85023.0
2024-03-26,126815.0,338858.0,129930.0,77456.0
2024-03-27,96507.0,369265.0,167464.0,64517.0
2024-03-28,18685.0,414238.0,194962.0,14317.0
2024-04-01,274955.0,146980.0,66283.0,64890.0
2024-04-02,427936.0,240742.0,129473.0,110847.0
2024-04-03,367368.0,224223.0,112946.0,100718.0
2024-04-04,390949.0,232085.0,112227.0,112120.0
2024-04-05,390775.0,226802.0,104723.0,99228.0
2024-04-08,392338.0,213098.0,94631.0,92101.0
2024-04-09,346434.0,213543.0,99474.0,103621.0
2024-04-10,371230.0,226747.0,128218.0,100572.0
2024-04-11,377533.0,254147.0,130196.0,99415.0
2024-04-12,401215.0,274793.0,155857.0,101995.0
2024-04-15,410360.0,262786.0,123355.0,108742.0
2024-04-16,323523.0,242766.0,118891.0,98532.0
2024-04-17,462933.0,328226.0,163823.0,132906.0
2024-04-18,433240.0,380210.0,203665.0,146998.0
2024-04-19,499709.0,393963.0,199179.0,134451.0
2024-04-22,372125.0,318534.0,128175.0,153586.0
2024-04-23,341782.0,382318.0,164049.0,137106.0
2024-04-24,241644.0,307902.0,133211.0,94581.0
2024-04-25,241354.0,400166.0,179652.0,111140.0
2024-04-26,113700.0,311639.0,148886.0,65638.0
2024-04-29,99952.0,365235.0,158815.0,62877.0
2024-04-30,14191.0,418504.0,219151.0,11544.0
2024-05-01,482834.0,307370.0,185832.0,140682.0
2024-05-02,392637.0,264271.0,166278.0,106317.0
2024-05-03,335565.0,216126.0,157723.0,94589.0
2024-05-06,222392.0,129697.0,80730.0,49299.0
2024-05-07,365212.0,252500.0,166244.0,110970.0
2024-05-08,395430.0,250671.0,155492.0,112895.0
2024-05-09,309448.0,205475.0,137209.0,95836.0
2024-05-10,311453.0,219862.0,147790.0,97239.0
2024-05-13,331784.0,228769.0,134003.0,108722.0
2024-05-14,333574.0,258349.0,171146.0,100600.0
2024-05-15,385983.0,265834.0,172965.0,97785.0
2024-05-16,305714.0,236413.0,137278.0,86577.0
2024-05-17,277184.0,243749.0,182873.0,79849.0
2024-05-20,299828.0,275995.0,178380.0,96898.0
2024-05-21,388556.0,370466.0,257154.0,132146.0
2024-05-22,347596.0,339471.0,182304.0,138430.0
2024-05-23,322411.0,347122.0,161175.0,116555.0
2024-05-24,180639.0,269407.0,144664.0,64704.0
2024-05-27,56705.0,92280.0,35159.0,24961.0
2024-05-28,184255.0,332165.0,153391.0,81963.0
2024-05-29,127270.0,380057.0,203908.0,78348.0
2024-05-30,105407.0,484695.0,269037.0,73496.0
2024-05-31,17293.0,457000.0,303941.0,14644.0
2024-06-03,458864.0,317471.0,170475.0,108407.0
2024-06-04,472048.0,346393.0,189665.0,127850.0
2024-06-05,339354.0,257850.0,114750.0,107871.0
2024-06-06,344983.0,281442.0,128383.0,105287.0
2024-06-07,267067.0,201170.0,98797.0,72775.0
2024-06-10,344710.0,238245.0,94291.0,104759.0
2024-06-11,332530.0,259219.0,117759.0,103686.0
2024-06-12,333394.0,260330.0,133085.0,94913.0
2024-06-13,333998.0,279638.0,153882.0,94484.0
2024-06-14,336484.0,308913.0,174908.0,103064.0
2024-06-17,359719.0,331528.0,206214.0,117557.0
2024-06-18,402243.0,393646.0,209869.0,138399.0
2024-06-19,251826.0,256692.0,126597.0,108025.0
2024-06-20,256456.0,296396.0,141487.0,88810.0
2024-06-21,240122.0,347879.0,166555.0,96674.0
2024-06-24,179764.0,296606.0,132243.0,69820.0
2024-06-25,197495.0,387394.0,173567.0,97007.0
2024-06-26,142864.0,446478.0,199480.0,83360.0
2024-06-27,119994.0,494694.0,259962.0,77255.0
2024-06-28,20941.0,397031.0,190193.0,17618.0
2024-07-01,401364.0,268455.0,128189.0,124336.0
2024-07-02,429154.0,279893.0,129110.0,124970.0
2024-07-03,334820.0,204725.0,93742.0,85150.0
2024-07-04,179039.0,99696.0,39909.0,50056.0
2024-07-05,265302.0,166118.0,77749.0,69369.0
2024-07-08,303583.0,184165.0,79352.0,95328.0
2024-07-09,354292.0,212484.0,99109.0,93607.0
2024-07-10,401561.0,288317.0,152556.0,132390.0
2024-07-11,336696.0,291928.0,153203.0,118479.0
2024-07-12,363928.0,274917.0,159899.0,114596.0
2024-07-15,229269.0,156371.0,92061.0,55546.0
2024-07-16,327853.0,225153.0,115502.0,83039.0
2024-07-17,325399.0,264919.0,136025.0,91837.0
2024-07-18,368318.0,339449.0,177704.0,129465.0
2024-07-19,362336.0,282343.0,122401.0,108067.0
2024-07-22,341722.0,305472.0,149488.0,115003.0
2024-07-23,384324.0,417059.0,202523.0,143625.0
2024-07-24,298195.0,331711.0,155617.0,101385.0
2024-07-25,332159.0,403980.0,181402.0,111305.0
2024-07-26,204946.0,391706.0,180101.0,77201.0
2024-07-29,132252.0,415093.0,179667.0,80306.0
2024-07-30,87783.0,483309.0,267855.0,61240.0
2024-07-31,12089.0,513538.0,283509.0,10476.0
2024-08-01,364930.0,214947.0,165550.0,95611.0
2024-08-02,501310.0,288833.0,265549.0,122611.0
2024-08-05,557814.0,355581.0,338797.0,172032.0
2024-08-06,393032.0,261067.0,229363.0,115044.0
2024-08-07,444744.0,301446.0,272428.0,146643.0
2024-08-08,320083.0,223670.0,172509.0,109836.0
2024-08-09,230450.0,151145.0,110587.0,71198.0
2024-08-12,328381.0,245728.0,179852.0,96753.0
2024-08-13,356457.0,231159.0,177021.0,97263.0
2024-08-14,359131.0,254388.0,194356.0,118118.0
2024-08-15,270927.0,190113.0,162368.0,75643.0
2024-08-16,320913.0,218332.0,179582.0,88946.0
2024-08-19,366537.0,289443.0,229621.0,110322.0
2024-08-20,367144.0,308172.0,235999.0,118189.0
2024-08-21,323323.0,276723.0,191663.0,94152.0
2024-08-22,277529.0,289215.0,201627.0,99878.0
2024-08-23,216340.0,274664.0,172615.0,93139.0
2024-08-26,234375.0,405679.0,295579.0,97593.0
2024-08-27,238217.0,431214.0,284012.0,108284.0
2024-08-28,121160.0,414256.0,298324.0,65563.0
2024-08-29,97644.0,502305.0,329859.0,68544.0
2024-08-30,17105.0,469571.0,299834.0,13674.0
2024-09-02,181373.0,147808.0,68586.0,63639.0
2024-09-03,568052.0,486372.0,181103.0,191979.0
2024-09-04,523500.0,437453.0,175494.0,166949.0
2024-09-05,394468.0,390684.0,165207.0,138027.0
2024-09-06,374052.0,331546.0,124546.0,115663.0
2024-09-09,314516.0,264872.0,109396.0,99143.0
2024-09-10,395714.0,350500.0,139264.0,130139.0
2024-09-11,354353.0,302871.0,125082.0,112588.0
2024-09-12,361866.0,364748.0,161604.0,139805.0
2024-09-13,260635.0,255581.0,118137.0,89990.0
2024-09-16,232184.0,236175.0,89022.0,72754.0
2024-09-17,274588.0,291018.0,112420.0,98072.0
2024-09-18,290808.0,318355.0,135930.0,103762.0
2024-09-19,299013.0,329251.0,137583.0,101593.0
2024-09-20,221094.0,280484.0,138079.0,96233.0
2024-09-23,273950.0,380979.0,154404.0,110550.0
2024-09-24,238473.0,367557.0,141400.0,97090.0
2024-09-25,283657.0,574795.0,228518.0,134890.0
2024-09-26,162218.0,703388.0,253277.0,85993.0
2024-09-27,99353.0,444187.0,168308.0,67284.0
2024-09-30,19517.0,455390.0,210516.0,17377.0
2024-10-01,869146.0,392925.0,210831.0,183687.0
2024-10-02,541739.0,270489.0,145244.0,112277.0
2024-10-03,643308.0,367603.0,212360.0,165896.0
2024-10-04,562047.0,311926.0,164672.0,138550.0
2024-10-07,496795.0,278557.0,146728.0,132048.0
2024-10-08,646380.0,378838.0,213415.0,170582.0
2024-10-09,497001.0,267527.0,151740.0,120717.0
2024-10-10,400887.0,226408.0,126638.0,90574.0
2024-10-11,365343.0,228645.0,115606.0,106680.0
2024-10-14,343072.0,244070.0,127831.0,90440.0
2024-10-15,491233.0,316074.0,193822.0,121742.0
2024-10-16,323371.0,226560.0,118948.0,96745.0
2024-10-17,298428.0,215411.0,116094.0,86439.0
2024-10-18,320777.0,218946.0,101033.0,89237.0
2024-10-21,279248.0,204622.0,86978.0,89595.0
2024-10-22,353150.0,278306.0,142105.0,103157.0
2024-10-23,288437.0,284681.0,126776.0,103589.0
2024-10-24,272667.0,264334.0,116360.0,84073.0
2024-10-25,209780.0,276755.0,129469.0,70369.0
2024-10-28,317177.0,471145.0,195858.0,108894.0
2024-10-29,108885.0,381254.0,142674.0,61139.0
2024-10-30,90921.0,377100.0,161028.0,60189.0
2024-10-31,14265.0,391906.0,179052.0,12115.0
2024-11-01,336957.0,177627.0,105903.0,75690.0
2024-11-04,299385.0,157614.0,109551.0,65001.0
2024-11-05,296478.0,167717.0,121588.0,65403.0
2024-11-06,467562.0,260133.0,193051.0,100791.0
2024-11-07,397043.0,260995.0,165142.0,122677.0
2024-11-08,324163.0,215100.0,146221.0,94125.0
2024-11-11,366901.0,218330.0,155580.0,94134.0
2024-11-12,317337.0,220046.0,143257.0,82483.0
2024-11-13,388334.0,238703.0,167345.0,106661.0
2024-11-14,264408.0,195654.0,124437.0,72298.0
2024-11-15,307470.0,206251.0,131460.0,75929.0
2024-11-18,333852.0,229398.0,118373.0,89912.0
2024-11-19,354131.0,288931.0,153092.0,120047.0
2024-11-20,260505.0,219356.0,121999.0,86719.0
2024-11-21,307868.0,299215.0,172060.0,116519.0
2024-11-22,298303.0,359207.0,202785.0,111505.0
2024-11-25,282155.0,400957.0,220810.0,101728.0
2024-11-26,200697.0,384798.0,166926.0,93217.0
2024-11-27,106533.0,309958.0,151531.0,63250.0
2024-11-28,49822.0,165485.0,75299.0,32714.0
2024-11-29,23330.0,314721.0,132937.0,21445.0
2024-12-02,289485.0,179250.0,70621.0,86726.0
2024-12-03,365424.0,237221.0,105046.0,112998.0
2024-12-04,340349.0,221041.0,91194.0,96115.0
2024-12-05,318757.0,210161.0,101012.0,94366.0
2024-12-06,290064.0,205653.0,93279.0,85157.0
2024-12-09,231212.0,171188.0,70127.0,61118.0
2024-12-10,265902.0,199262.0,95440.0,73715.0
2024-12-11,308964.0,241409.0,109921.0,83296.0
2024-12-12,324253.0,263485.0,119978.0,93804.0
2024-12-13,246401.0,214161.0,98177.0,65032.0
2024-12-16,234416.0,190462.0,75403.0,74662.0
2024-12-17,270248.0,247293.0,100576.0,87096.0
2024-12-18,285296.0,255801.0,105742.0,99116.0
2024-12-19,302552.0,314654.0,124627.0,114967.0
2024-12-20,240707.0,266969.0,103066.0,82953.0
2024-12-23,184073.0,239788.0,96408.0,74460.0
2024-12-24,93488.0,175072.0,64819.0,52611.0
2024-12-26,54047.0,155074.0,70659.0,33851.0
2024-12-27,82603.0,271155.0,102326.0,56519.0
2024-12-30,23415.0,326036.0,137466.0,22400.0
2024-12-31,190978.0,85364.0,38629.0,42596.0
2025-01-02,365430.0,208303.0,112051.0,94047.0
2025-01-03,314609.0,231145.0,127044.0,87609.0
2025-01-06,372574.0,228874.0,128237.0,95036.0
2025-01-07,368628.0,250334.0,136623.0,104200.0
2025-01-08,442514.0,307326.0,176018.0,130763.0
2025-01-09,302920.0,230714.0,115612.0,102199.0
2025-01-10,762618.0,563076.0,303596.0,219333.0
2025-01-13,610623.0,500235.0,314490.0,181347.0
2025-01-14,445379.0,377679.0,231181.0,141613.0
2025-01-15,484576.0,391809.0,233155.0,134373.0
2025-01-16,453670.0,405686.0,238895.0,124603.0
2025-01-17,309195.0,256452.0,120780.0,94471.0
2025-01-20,285721.0,276321.0,146770.0,100528.0
2025-01-21,390293.0,382469.0,195982.0,135583.0
2025-01-22,315478.0,347635.0,193363.0,112391.0
2025-01-23,348163.0,379037.0,209654.0,132158.0
2025-01-24,246784.0,380754.0,199032.0,110452.0
2025-01-27,247123.0,446185.0,220793.0,100340.0
2025-01-28,215557.0,463173.0,243069.0,101774.0
2025-01-29,104849.0,341450.0,165047.0,62645.0
2025-01-30,84786.0,366029.0,181875.0,51516.0
2025-01-31,17825.0,441328.0,236313.0,14059.0
2025-02-03,548326.0,350274.0,270302.0,158828.0
2025-02-04,576119.0,383373.0,337016.0,166966.0
2025-02-05,343530.0,245046.0,189428.0,98773.0
2025-02-06,378113.0,261166.0,224945.0,111312.0
2025-02-07,290575.0,197939.0,185207.0,76181.0
2025-02-10,271703.0,200293.0,150303.0,86754.0
2025-02-11,349471.0,263213.0,208250.0,114578.0
2025-02-12,371408.0,280502.0,215100.0,123657.0
2025-02-13,331423.0,250050.0,192408.0,101289.0
2025-02-14,302061.0,256912.0,191658.0,98086.0
2025-02-17,209468.0,189578.0,126952.0,83491.0
2025-02-18,320980.0,285649.0,206519.0,110914.0
2025-02-19,270918.0,250064.0,171169.0,88527.0
2025-02-20,275613.0,309859.0,195153.0,116259.0
2025-02-21,241091.0,325120.0,181463.0,85890.0
2025-02-24,141269.0,263740.0,134938.0,52725.0
2025-02-25,188294.0,356885.0,178788.0,81907.0
2025-02-26,126279.0,383724.0,212706.0,69662.0
2025-02-27,78868.0,349227.0,202205.0,49369.0
2025-02-28,16149.0,344216.0,224303.0,14516.0
2025-03-03,413714.0,311345.0,133540.0,117384.0
2025-03-04,505149.0,417553.0,172531.0,144988.0
2025-03-05,473002.0,337855.0,128976.0,127490.0
2025-03-06,409420.0,321319.0,148711.0,120613.0
2025-03-07,395503.0,280078.0,138103.0,97094.0
2025-03-10,275176.0,216023.0,97984.0,72884.0
2025-03-11,282859.0,242027.0,125733.0,70724.0
2025-03-12,273313.0,225665.0,110387.0,72295.0
2025-03-13,331690.0,277886.0,129316.0,97323.0
2025-03-14,238548.0,209223.0,98498.0,72822.0
2025-03-17,267542.0,224673.0,95249.0,77945.0
2025-03-18,315330.0,315808.0,147634.0,93660.0
2025-03-19,248394.0,253482.0,121394.0,74798.0
2025-03-20,290989.0,364360.0,180090.0,105350.0
2025-03-21,218697.0,303426.0,136701.0,96766.0
2025-03-24,234075.0,329032.0,143455.0,89852.0
2025-03-25,224653.0,384504.0,157368.0,88786.0
2025-03-26,185487.0,401237.0,155407.0,91389.0
2025-03-27,113710.0,355202.0,165969.0,76305.0
2025-03-28,92708.0,399131.0,210645.0,60070.0
2025-03-31,23445.0,480855.0,233010.0,18517.0
2025-04-01,440728.0,287987.0,169973.0,133739.0
2025-04-02,448929.0,266036.0,132518.0,124300.0
2025-04-03,751222.0,442359.0,271846.0,181704.0
2025-04-04,987626.0,598805.0,359360.0,239743.0
2025-04-07,881698.0,545203.0,336392.0,225772.0
2025-04-08,667298.0,415905.0,252838.0,166628.0
2025-04-09,931662.0,590407.0,372388.0,232203.0
2025-04-10,489762.0,309594.0,176853.0,117296.0
2025-04-11,411660.0,266957.0,149079.0,110390.0
2025-04-14,282676.0,201716.0,119321.0,81040.0
2025-04-15,276512.0,242428.0,138851.0,96566.0
2025-04-16,348372.0,277924.0,161825.0,106408.0
2025-04-17,301811.0,218026.0,122333.0,79554.0
2025-04-21,192316.0,156296.0,77069.0,58862.0
2025-04-22,309397.0,305544.0,144384.0,117818.0
2025-04-23,377319.0,461717.0,271212.0,134703.0
2025-04-24,214129.0,323474.0,156949.0,92039.0
2025-04-25,183223.0,407021.0,235415.0,76576.0
2025-04-28,139732.0,417477.0,203494.0,84633.0
2025-04-29,120748.0,472058.0,237622.0,79426.0
2025-04-30,24160.0,599033.0,333318.0,15295.0
2025-05-01,449037.0,275780.0,205151.0,114576.0
2025-05-02,373281.0,236097.0,193363.0,98239.0
2025-05-05,321526.0,190572.0,149491.0,82845.0
2025-05-06,385654.0,262505.0,202025.0,93900.0
2025-05-07,367740.0,255760.0,180561.0,115285.0
2025-05-08,350881.0,244990.0,191575.0,90709.0
2025-05-09,326191.0,220437.0,162568.0,93429.0
2025-05-12,417955.0,270581.0,209323.0,105063.0
2025-05-13,345460.0,234609.0,167617.0,99187.0
2025-05-14,302749.0,210631.0,159906.0,81098.0
2025-05-15,446384.0,342308.0,253525.0,130033.0
2025-05-16,314997.0,269485.0,167433.0,120731.0
2025-05-19,325978.0,269746.0,179260.0,104019.0
2025-05-20,311830.0,277356.0,163577.0,119872.0
2025-05-21,379577.0,378475.0,219025.0,152078.0
2025-05-22,311204.0,310831.0,221158.0,104707.0
2025-05-23,241530.0,333487.0,194587.0,87319.0
2025-05-26,49730.0,88465.0,41424.0,19807.0
2025-05-27,239424.0,342537.0,145310.0,99430.0
2025-05-28,128875.0,336002.0,194965.0,69468.0
2025-05-29,120068.0,447317.0,243645.0,74075.0
2025-05-30,17262.0,498968.0,329606.0,14072.0
2025-06-02,478840.0,350135.0,173597.0,161822.0
2025-06-03,357851.0,259187.0,114510.0,122070.0
2025-06-04,376269.0,262152.0,119917.0,109485.0
2025-06-05,260734.0,170117.0,78755.0,71244.0
2025-06-06,335324.0,252217.0,135895.0,113480.0
2025-06-09,281127.0,216208.0,113389.0,94039.0
2025-06-10,343942.0,282025.0,150047.0,103689.0
2025-06-11,511830.0,445123.0,240096.0,176188.0
2025-06-12,507901.0,409038.0,224922.0,179421.0
2025-06-13,1243109.0,1033433.0,599907.0,407166.0
2025-06-16,669392.0,527107.0,293341.0,206444.0
2025-06-17,620663.0,514725.0,311110.0,172859.0
2025-06-18,602378.0,536522.0,298940.0,195408.0
2025-06-19,333377.0,359432.0,238784.0,111438.0
2025-06-20,407655.0,390103.0,224902.0,138273.0
2025-06-23,648971.0,789172.0,409787.0,253527.0
2025-06-24,453897.0,645777.0,335965.0,166730.0
