,QS1 Comdty ,QS1 Comdty ,QS2 Comdty ,QS2 Comdty ,QS3 Comdty ,QS3 Comdty 
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2022-09-08,16732.0,483101.0,116664.0,483101.0,64809.0,483101.0
2022-09-09,2360.0,485277.0,124709.0,485277.0,68697.0,485277.0
2022-09-12,302.0,494927.0,123746.0,494927.0,77015.0,494927.0
2022-09-13,121309.0,504529.0,83233.0,504529.0,76328.0,504529.0
2022-09-14,117787.0,513929.0,88735.0,513929.0,77466.0,513929.0
2022-09-15,107853.0,506966.0,93873.0,506966.0,70374.0,506966.0
2022-09-16,101846.0,502401.0,90831.0,502401.0,74933.0,502401.0
2022-09-19,98671.0,496597.0,89526.0,496597.0,75298.0,496597.0
2022-09-20,93590.0,489927.0,89205.0,489927.0,75049.0,489927.0
2022-09-21,89146.0,490521.0,91677.0,490521.0,77146.0,490521.0
2022-09-22,83005.0,481026.0,87934.0,481026.0,78997.0,481026.0
2022-09-23,78640.0,483207.0,89785.0,483207.0,79557.0,483207.0
2022-09-26,74429.0,484785.0,91095.0,484785.0,80031.0,484785.0
2022-09-27,71409.0,488153.0,93363.0,488153.0,83539.0,488153.0
2022-09-28,65715.0,485300.0,94808.0,485300.0,79885.0,485300.0
2022-09-29,62279.0,487112.0,97029.0,487112.0,81939.0,487112.0
2022-09-30,57070.0,489512.0,98304.0,489512.0,84469.0,489512.0
2022-10-03,51813.0,489639.0,101751.0,489639.0,86817.0,489639.0
2022-10-04,44151.0,489337.0,101895.0,489337.0,87568.0,489337.0
2022-10-05,33136.0,485917.0,106021.0,485917.0,87520.0,485917.0
2022-10-06,28959.0,490409.0,106353.0,490409.0,90311.0,490409.0
2022-10-07,21147.0,489116.0,101291.0,489116.0,93088.0,489116.0
2022-10-10,10911.0,498454.0,105142.0,498454.0,101351.0,498454.0
2022-10-11,1116.0,496038.0,102135.0,496038.0,103378.0,496038.0
2022-10-12,364.0,500516.0,100950.0,500516.0,107912.0,500516.0
2022-10-13,94922.0,502190.0,111335.0,502190.0,74658.0,502190.0
2022-10-14,94309.0,502629.0,112479.0,502629.0,73541.0,502629.0
2022-10-17,94118.0,507506.0,115729.0,507506.0,72721.0,507506.0
2022-10-18,89693.0,505256.0,120148.0,505256.0,70825.0,505256.0
2022-10-19,87587.0,506386.0,122662.0,506386.0,71341.0,506386.0
2022-10-20,83839.0,505342.0,123739.0,505342.0,69100.0,505342.0
2022-10-21,78254.0,504652.0,126236.0,504652.0,69579.0,504652.0
2022-10-24,74198.0,500287.0,126770.0,500287.0,68130.0,500287.0
2022-10-25,70835.0,498393.0,126794.0,498393.0,66502.0,498393.0
2022-10-26,63484.0,499214.0,132242.0,499214.0,66715.0,499214.0
2022-10-27,57756.0,496101.0,134516.0,496101.0,65563.0,496101.0
2022-10-28,55791.0,496989.0,135116.0,496989.0,65543.0,496989.0
2022-10-31,51380.0,498696.0,134451.0,498696.0,68047.0,498696.0
2022-11-01,46853.0,498170.0,131113.0,498170.0,70821.0,498170.0
2022-11-02,41633.0,498218.0,129997.0,498218.0,73681.0,498218.0
2022-11-03,34926.0,490758.0,129324.0,490758.0,72591.0,490758.0
2022-11-04,29323.0,489534.0,128761.0,489534.0,74988.0,489534.0
2022-11-07,22321.0,481432.0,122995.0,481432.0,79686.0,481432.0
2022-11-08,13067.0,472572.0,117970.0,472572.0,85787.0,472572.0
2022-11-09,1158.0,463608.0,113141.0,463608.0,89669.0,463608.0
2022-11-10,760.0,465355.0,108801.0,465355.0,92663.0,465355.0
2022-11-11,100829.0,466117.0,95857.0,466117.0,43908.0,466117.0
2022-11-14,97009.0,462575.0,96387.0,462575.0,43333.0,462575.0
2022-11-15,95799.0,463687.0,98941.0,463687.0,43998.0,463687.0
2022-11-16,91468.0,462499.0,100828.0,462499.0,44762.0,462499.0
2022-11-17,87256.0,462830.0,104753.0,462830.0,45400.0,462830.0
2022-11-18,83038.0,461473.0,107336.0,461473.0,45734.0,461473.0
2022-11-21,79517.0,457199.0,107300.0,457199.0,45105.0,457199.0
2022-11-22,71971.0,452255.0,108837.0,452255.0,43657.0,452255.0
2022-11-23,68640.0,451467.0,108848.0,451467.0,44671.0,451467.0
2022-11-24,64599.0,448167.0,107742.0,448167.0,45721.0,448167.0
2022-11-25,62023.0,451894.0,109901.0,451894.0,46859.0,451894.0
2022-11-28,59068.0,453285.0,111753.0,453285.0,46731.0,453285.0
2022-11-29,55530.0,458426.0,114956.0,458426.0,49079.0,458426.0
2022-11-30,52933.0,465464.0,116701.0,465464.0,51579.0,465464.0
2022-12-01,50314.0,468177.0,118449.0,468177.0,53847.0,468177.0
2022-12-02,45144.0,466133.0,117835.0,466133.0,55606.0,466133.0
2022-12-05,38372.0,466589.0,119411.0,466589.0,55948.0,466589.0
2022-12-06,32418.0,464498.0,116776.0,464498.0,56833.0,464498.0
2022-12-07,21531.0,459667.0,112935.0,459667.0,58883.0,459667.0
2022-12-08,10587.0,459882.0,112120.0,459882.0,65888.0,459882.0
2022-12-09,1043.0,458020.0,112684.0,458020.0,68564.0,458020.0
2022-12-12,80.0,465517.0,108905.0,465517.0,75496.0,465517.0
2022-12-13,103078.0,473245.0,82440.0,473245.0,66596.0,473245.0
2022-12-14,99374.0,476565.0,84418.0,476565.0,67558.0,476565.0
2022-12-15,96912.0,474820.0,83720.0,474820.0,67427.0,474820.0
2022-12-16,94957.0,475920.0,85153.0,475920.0,67854.0,475920.0
2022-12-19,90806.0,477025.0,86484.0,477025.0,68724.0,477025.0
2022-12-20,86905.0,481038.0,89059.0,481038.0,70758.0,481038.0
2022-12-21,84591.0,481255.0,90949.0,481255.0,72322.0,481255.0
2022-12-22,82047.0,484573.0,95079.0,484573.0,73804.0,484573.0
2022-12-23,79980.0,484988.0,96384.0,484988.0,73341.0,484988.0
2022-12-27,78161.0,484577.0,97905.0,484577.0,73260.0,484577.0
2022-12-28,75597.0,484642.0,98899.0,484642.0,73812.0,484642.0
2022-12-29,73542.0,487213.0,99538.0,487213.0,75488.0,487213.0
2022-12-30,69402.0,488218.0,101247.0,488218.0,77693.0,488218.0
2023-01-02,69402.0,,101247.0,,77693.0,
2023-01-03,62063.0,489094.0,98824.0,489094.0,81648.0,489094.0
2023-01-04,54301.0,489498.0,97776.0,489498.0,84654.0,489498.0
2023-01-05,44977.0,498127.0,105391.0,498127.0,87484.0,498127.0
2023-01-06,34406.0,495475.0,109457.0,495475.0,88382.0,495475.0
2023-01-09,21158.0,501038.0,114884.0,501038.0,95196.0,501038.0
2023-01-10,11932.0,510161.0,123185.0,510161.0,100369.0,510161.0
2023-01-11,1081.0,509293.0,126480.0,509293.0,101514.0,509293.0
2023-01-12,698.0,516862.0,123808.0,516862.0,107133.0,516862.0
2023-01-13,120975.0,517003.0,108671.0,517003.0,60183.0,517003.0
2023-01-16,116647.0,516023.0,109626.0,516023.0,60995.0,516023.0
2023-01-17,114978.0,519793.0,110621.0,519793.0,60655.0,519793.0
2023-01-18,112542.0,522598.0,110762.0,522598.0,61419.0,522598.0
2023-01-19,112225.0,531059.0,113231.0,531059.0,61920.0,531059.0
2023-01-20,110119.0,543497.0,117228.0,543497.0,65052.0,543497.0
2023-01-23,105970.0,549861.0,121367.0,549861.0,65747.0,549861.0
2023-01-24,102003.0,551648.0,121269.0,551648.0,67323.0,551648.0
2023-01-25,98789.0,550952.0,123807.0,550952.0,66558.0,550952.0
2023-01-26,96999.0,551421.0,121617.0,551421.0,68339.0,551421.0
2023-01-27,91947.0,549595.0,120809.0,549595.0,69949.0,549595.0
2023-01-30,84632.0,545418.0,118528.0,545418.0,71190.0,545418.0
2023-01-31,76058.0,541931.0,117353.0,541931.0,70476.0,541931.0
2023-02-01,64250.0,541772.0,111667.0,541772.0,75076.0,541772.0
2023-02-02,53802.0,534778.0,109166.0,534778.0,74430.0,534778.0
2023-02-03,45995.0,535792.0,112018.0,535792.0,74119.0,535792.0
2023-02-06,34538.0,546388.0,119259.0,546388.0,78207.0,546388.0
2023-02-07,23687.0,537766.0,114888.0,537766.0,79057.0,537766.0
2023-02-08,13484.0,531074.0,113688.0,531074.0,81352.0,531074.0
2023-02-09,1706.0,537938.0,119983.0,537938.0,86097.0,537938.0
2023-02-10,1325.0,547716.0,118337.0,547716.0,94509.0,547716.0
2023-02-13,109839.0,544579.0,97816.0,544579.0,63200.0,544579.0
2023-02-14,105896.0,543113.0,96255.0,543113.0,65195.0,543113.0
2023-02-15,101658.0,544392.0,96370.0,544392.0,65019.0,544392.0
2023-02-16,95088.0,543929.0,98366.0,543929.0,64991.0,543929.0
2023-02-17,88431.0,539490.0,99861.0,539490.0,64952.0,539490.0
2023-02-20,84892.0,541745.0,102235.0,541745.0,65301.0,541745.0
2023-02-21,82718.0,551222.0,105715.0,551222.0,68226.0,551222.0
2023-02-22,77869.0,552196.0,108815.0,552196.0,70147.0,552196.0
2023-02-23,74169.0,559836.0,114221.0,559836.0,70787.0,559836.0
2023-02-24,69239.0,561346.0,116446.0,561346.0,72771.0,561346.0
2023-02-27,62164.0,551778.0,114471.0,551778.0,72474.0,551778.0
2023-02-28,57967.0,551974.0,113811.0,551974.0,75476.0,551974.0
2023-03-01,52719.0,549286.0,113162.0,549286.0,76027.0,549286.0
2023-03-02,48975.0,551408.0,114394.0,551408.0,77569.0,551408.0
2023-03-03,43450.0,551815.0,115385.0,551815.0,80701.0,551815.0
2023-03-06,35907.0,551623.0,115747.0,551623.0,82809.0,551623.0
2023-03-07,25967.0,551838.0,118657.0,551838.0,85730.0,551838.0
2023-03-08,14662.0,551174.0,119800.0,551174.0,90847.0,551174.0
2023-03-09,3727.0,545255.0,115712.0,545255.0,93133.0,545255.0
2023-03-10,3084.0,554700.0,116747.0,554700.0,99703.0,554700.0
2023-03-13,113395.0,554516.0,101378.0,554516.0,73710.0,554516.0
2023-03-14,113635.0,558434.0,102600.0,558434.0,73350.0,558434.0
2023-03-15,111082.0,562738.0,99791.0,562738.0,76252.0,562738.0
2023-03-16,107226.0,565118.0,101172.0,565118.0,77556.0,565118.0
2023-03-17,101269.0,566890.0,102762.0,566890.0,78808.0,566890.0
2023-03-20,92270.0,559663.0,105644.0,559663.0,75834.0,559663.0
2023-03-21,86964.0,553029.0,102441.0,553029.0,76189.0,553029.0
2023-03-22,86535.0,563988.0,108860.0,563988.0,78727.0,563988.0
2023-03-23,82844.0,564661.0,109960.0,564661.0,78673.0,564661.0
2023-03-24,81517.0,563217.0,109305.0,563217.0,79098.0,563217.0
2023-03-27,82283.0,565592.0,107801.0,565592.0,80904.0,565592.0
2023-03-28,76103.0,565220.0,109563.0,565220.0,81349.0,565220.0
2023-03-29,74773.0,567396.0,111385.0,567396.0,83103.0,567396.0
2023-03-30,72037.0,567980.0,109472.0,567980.0,86459.0,567980.0
2023-03-31,69209.0,572412.0,110723.0,572412.0,89015.0,572412.0
2023-04-03,61073.0,569018.0,109377.0,569018.0,92198.0,569018.0
2023-04-04,52807.0,566546.0,110929.0,566546.0,92443.0,566546.0
2023-04-05,40234.0,557014.0,111297.0,557014.0,94347.0,557014.0
2023-04-06,28296.0,552133.0,112027.0,552133.0,98403.0,552133.0
2023-04-10,20132.0,544015.0,108714.0,544015.0,99950.0,544015.0
2023-04-11,2998.0,544254.0,117879.0,544254.0,105284.0,544254.0
2023-04-12,2173.0,557057.0,119438.0,557057.0,112690.0,557057.0
2023-04-13,114407.0,563312.0,118374.0,563312.0,60596.0,563312.0
2023-04-14,108826.0,567536.0,123401.0,567536.0,61750.0,567536.0
2023-04-17,109195.0,575451.0,125356.0,575451.0,63441.0,575451.0
2023-04-18,108486.0,582639.0,127263.0,582639.0,63662.0,582639.0
2023-04-19,109643.0,591851.0,132175.0,591851.0,62447.0,591851.0
2023-04-20,107441.0,598375.0,134768.0,598375.0,62914.0,598375.0
2023-04-21,102811.0,598398.0,137466.0,598398.0,63536.0,598398.0
2023-04-24,100382.0,602976.0,139783.0,602976.0,64299.0,602976.0
2023-04-25,94046.0,606811.0,142252.0,606811.0,66633.0,606811.0
2023-04-26,91125.0,613629.0,142015.0,613629.0,67753.0,613629.0
2023-04-27,87876.0,628824.0,148804.0,628824.0,68199.0,628824.0
2023-04-28,82678.0,630244.0,149175.0,630244.0,68150.0,630244.0
2023-05-01,78370.0,628534.0,148730.0,628534.0,69508.0,628534.0
2023-05-02,69394.0,631300.0,147065.0,631300.0,71119.0,631300.0
2023-05-03,57365.0,624704.0,143396.0,624704.0,69098.0,624704.0
2023-05-04,44942.0,617694.0,142259.0,617694.0,69935.0,617694.0
2023-05-05,35622.0,615633.0,142003.0,615633.0,74753.0,615633.0
2023-05-08,27261.0,613619.0,140349.0,613619.0,78908.0,613619.0
2023-05-09,15979.0,610800.0,139102.0,610800.0,83864.0,610800.0
2023-05-10,2593.0,609667.0,139466.0,609667.0,89751.0,609667.0
2023-05-11,1232.0,621683.0,135738.0,621683.0,98026.0,621683.0
2023-05-12,133352.0,615143.0,92782.0,615143.0,50258.0,615143.0
2023-05-15,136750.0,626559.0,96621.0,626559.0,52021.0,626559.0
2023-05-16,130866.0,627791.0,99995.0,627791.0,52722.0,627791.0
2023-05-17,134380.0,643558.0,106926.0,643558.0,55072.0,643558.0
2023-05-18,127961.0,647296.0,109489.0,647296.0,56272.0,647296.0
2023-05-19,123880.0,648986.0,108615.0,648986.0,59403.0,648986.0
2023-05-22,122355.0,648118.0,107271.0,648118.0,61226.0,648118.0
2023-05-23,116676.0,653692.0,111662.0,653692.0,62184.0,653692.0
2023-05-24,116077.0,670773.0,116689.0,670773.0,63539.0,670773.0
2023-05-25,108450.0,676532.0,118994.0,676532.0,63515.0,676532.0
2023-05-26,102339.0,683746.0,125206.0,683746.0,64606.0,683746.0
2023-05-29,99730.0,682649.0,125778.0,682649.0,64967.0,682649.0
2023-05-30,95680.0,689899.0,127790.0,689899.0,67569.0,689899.0
2023-05-31,87864.0,702567.0,140524.0,702567.0,67271.0,702567.0
2023-06-01,78246.0,708180.0,143768.0,708180.0,72442.0,708180.0
2023-06-02,73882.0,706633.0,141311.0,706633.0,75845.0,706633.0
2023-06-05,63999.0,700672.0,134063.0,700672.0,76727.0,700672.0
2023-06-06,54252.0,698627.0,132041.0,698627.0,79658.0,698627.0
2023-06-07,35541.0,696146.0,138496.0,696146.0,84595.0,696146.0
2023-06-08,21267.0,685646.0,136412.0,685646.0,85229.0,685646.0
2023-06-09,4706.0,683443.0,143895.0,683443.0,89832.0,683443.0
2023-06-12,1328.0,703997.0,146421.0,703997.0,101588.0,703997.0
2023-06-13,138636.0,705820.0,103594.0,705820.0,74088.0,705820.0
2023-06-14,134976.0,715975.0,107249.0,715975.0,79367.0,715975.0
2023-06-15,133502.0,722434.0,111172.0,722434.0,81065.0,722434.0
2023-06-16,124827.0,715632.0,110600.0,715632.0,79560.0,715632.0
2023-06-19,119777.0,712033.0,112534.0,712033.0,79464.0,712033.0
2023-06-20,113954.0,720363.0,119231.0,720363.0,81188.0,720363.0
2023-06-21,109931.0,722140.0,126529.0,722140.0,81205.0,722140.0
2023-06-22,101247.0,716794.0,128491.0,716794.0,85004.0,716794.0
2023-06-23,95900.0,715615.0,129193.0,715615.0,85121.0,715615.0
2023-06-26,91932.0,717988.0,132065.0,717988.0,86932.0,717988.0
2023-06-27,86276.0,717382.0,137103.0,717382.0,88604.0,717382.0
2023-06-28,74990.0,709961.0,137954.0,709961.0,86338.0,709961.0
2023-06-29,70074.0,707690.0,137552.0,707690.0,86819.0,707690.0
2023-06-30,67125.0,714415.0,139122.0,714415.0,87987.0,714415.0
2023-07-03,58641.0,708795.0,139359.0,708795.0,89916.0,708795.0
2023-07-04,52761.0,712061.0,147896.0,712061.0,91136.0,712061.0
2023-07-05,46777.0,711650.0,146661.0,711650.0,92060.0,711650.0
2023-07-06,38524.0,706422.0,141853.0,706422.0,93126.0,706422.0
2023-07-07,29949.0,705208.0,145338.0,705208.0,92002.0,705208.0
2023-07-10,16664.0,696986.0,141638.0,696986.0,96571.0,696986.0
2023-07-11,2257.0,695266.0,144726.0,695266.0,101797.0,695266.0
2023-07-12,1111.0,714098.0,147702.0,714098.0,112363.0,714098.0
2023-07-13,143706.0,711579.0,114805.0,711579.0,95231.0,711579.0
2023-07-14,142893.0,725475.0,123098.0,725475.0,97119.0,725475.0
2023-07-17,136734.0,718586.0,121716.0,718586.0,97557.0,718586.0
2023-07-18,135767.0,728107.0,129195.0,728107.0,97971.0,728107.0
2023-07-19,134239.0,728965.0,136493.0,728965.0,97213.0,728965.0
2023-07-20,125289.0,728117.0,141913.0,728117.0,98132.0,728117.0
2023-07-21,116803.0,722139.0,142907.0,722139.0,100469.0,722139.0
2023-07-24,109013.0,718105.0,148146.0,718105.0,93734.0,718105.0
2023-07-25,105612.0,716911.0,144449.0,716911.0,92158.0,716911.0
2023-07-26,102910.0,729496.0,152187.0,729496.0,96809.0,729496.0
2023-07-27,96356.0,720409.0,152815.0,720409.0,95267.0,720409.0
2023-07-28,89658.0,722444.0,156404.0,722444.0,93993.0,722444.0
2023-07-31,85289.0,727092.0,158412.0,727092.0,96487.0,727092.0
2023-08-01,79555.0,738623.0,165604.0,738623.0,100544.0,738623.0
2023-08-02,68769.0,739948.0,163428.0,739948.0,107419.0,739948.0
2023-08-03,55067.0,731970.0,167797.0,731970.0,104408.0,731970.0
2023-08-04,45408.0,729236.0,169722.0,729236.0,105258.0,729236.0
2023-08-07,33214.0,730342.0,171068.0,730342.0,108955.0,730342.0
2023-08-08,18043.0,719816.0,168604.0,719816.0,113862.0,719816.0
2023-08-09,1653.0,711478.0,169175.0,711478.0,119612.0,711478.0
2023-08-10,909.0,718718.0,167274.0,718718.0,123002.0,718718.0
2023-08-11,158368.0,710149.0,122224.0,710149.0,68490.0,710149.0
2023-08-14,153000.0,714371.0,124992.0,714371.0,72915.0,714371.0
2023-08-15,145500.0,715981.0,125692.0,715981.0,75881.0,715981.0
2023-08-16,143674.0,723691.0,130694.0,723691.0,77481.0,723691.0
2023-08-17,143604.0,727972.0,132247.0,727972.0,77628.0,727972.0
2023-08-18,140398.0,723782.0,135350.0,723782.0,76717.0,723782.0
2023-08-21,132417.0,716938.0,135933.0,716938.0,75668.0,716938.0
2023-08-22,128370.0,723188.0,145450.0,723188.0,76968.0,723188.0
2023-08-23,123859.0,725337.0,148155.0,725337.0,77530.0,725337.0
2023-08-24,123208.0,729618.0,151452.0,729618.0,76917.0,729618.0
2023-08-25,119614.0,723916.0,152023.0,723916.0,72511.0,723916.0
2023-08-28,112312.0,715800.0,149844.0,715800.0,73340.0,715800.0
2023-08-29,110115.0,713556.0,147768.0,713556.0,73643.0,713556.0
2023-08-30,98552.0,706681.0,148401.0,706681.0,72911.0,706681.0
2023-08-31,88181.0,705522.0,149339.0,705522.0,75033.0,705522.0
2023-09-01,81178.0,697028.0,146828.0,697028.0,76338.0,697028.0
2023-09-04,77621.0,698210.0,149457.0,698210.0,77497.0,698210.0
2023-09-05,64679.0,701596.0,157384.0,701596.0,80114.0,701596.0
2023-09-06,52361.0,691647.0,156297.0,691647.0,80503.0,691647.0
2023-09-07,39439.0,690988.0,158934.0,690988.0,84786.0,690988.0
2023-09-08,20356.0,693884.0,167069.0,693884.0,91555.0,693884.0
2023-09-11,2540.0,691004.0,172103.0,691004.0,96285.0,691004.0
2023-09-12,1011.0,692558.0,167540.0,692558.0,99497.0,692558.0
2023-09-13,168407.0,704505.0,104706.0,704505.0,124400.0,704505.0
2023-09-14,159399.0,708478.0,107179.0,708478.0,126508.0,708478.0
2023-09-15,147737.0,701755.0,109630.0,701755.0,126712.0,701755.0
2023-09-18,142548.0,704653.0,114489.0,704653.0,128181.0,704653.0
2023-09-19,140292.0,706018.0,120159.0,706018.0,127870.0,706018.0
2023-09-20,140942.0,712861.0,124127.0,712861.0,126591.0,712861.0
2023-09-21,133684.0,715225.0,131153.0,715225.0,125195.0,715225.0
2023-09-22,130261.0,720934.0,136967.0,720934.0,124304.0,720934.0
2023-09-25,121299.0,724772.0,142871.0,724772.0,125413.0,724772.0
2023-09-26,108695.0,725332.0,148379.0,725332.0,129705.0,725332.0
2023-09-27,103878.0,717025.0,147397.0,717025.0,128630.0,717025.0
2023-09-28,99173.0,713719.0,148335.0,713719.0,130295.0,713719.0
2023-09-29,93046.0,711094.0,149206.0,711094.0,131436.0,711094.0
2023-10-02,87956.0,708870.0,148611.0,708870.0,130145.0,708870.0
2023-10-03,78760.0,711163.0,150417.0,711163.0,133820.0,711163.0
2023-10-04,69682.0,703761.0,147946.0,703761.0,130108.0,703761.0
2023-10-05,54359.0,699364.0,153146.0,699364.0,127705.0,699364.0
2023-10-06,41477.0,674724.0,142253.0,674724.0,123039.0,674724.0
2023-10-09,26395.0,656254.0,135757.0,656254.0,124494.0,656254.0
2023-10-10,14876.0,658104.0,134103.0,658104.0,129998.0,658104.0
2023-10-11,2613.0,647348.0,129689.0,647348.0,133789.0,647348.0
2023-10-12,1964.0,652837.0,127334.0,652837.0,135920.0,652837.0
2023-10-13,128694.0,658251.0,138446.0,658251.0,79616.0,658251.0
2023-10-16,129417.0,671091.0,144627.0,671091.0,81150.0,671091.0
2023-10-17,128084.0,674876.0,147069.0,674876.0,80781.0,674876.0
2023-10-18,120107.0,671345.0,142605.0,671345.0,82424.0,671345.0
2023-10-19,113753.0,665847.0,143018.0,665847.0,82516.0,665847.0
2023-10-20,110677.0,662770.0,145533.0,662770.0,82684.0,662770.0
2023-10-23,107082.0,664967.0,149478.0,664967.0,83958.0,664967.0
2023-10-24,99941.0,667015.0,153333.0,667015.0,85379.0,667015.0
2023-10-25,92658.0,671620.0,156646.0,671620.0,87258.0,671620.0
2023-10-26,91330.0,676783.0,155994.0,676783.0,91466.0,676783.0
2023-10-27,89398.0,677019.0,158006.0,677019.0,92118.0,677019.0
2023-10-30,85554.0,675681.0,156339.0,675681.0,92482.0,675681.0
2023-10-31,79183.0,678010.0,159398.0,678010.0,95145.0,678010.0
2023-11-01,75267.0,681453.0,159699.0,681453.0,97464.0,681453.0
2023-11-02,64585.0,676165.0,158943.0,676165.0,101134.0,676165.0
2023-11-03,54344.0,667646.0,157119.0,667646.0,103068.0,667646.0
2023-11-06,47035.0,667957.0,159781.0,667957.0,106197.0,667957.0
2023-11-07,33063.0,651967.0,150465.0,651967.0,109887.0,651967.0
2023-11-08,16283.0,636211.0,148843.0,636211.0,114499.0,636211.0
2023-11-09,3099.0,605888.0,141750.0,605888.0,113273.0,605888.0
2023-11-10,2089.0,606816.0,138709.0,606816.0,115475.0,606816.0
2023-11-13,136405.0,610790.0,122131.0,610790.0,50424.0,610790.0
2023-11-14,131355.0,612037.0,124139.0,612037.0,50932.0,612037.0
2023-11-15,122606.0,610603.0,128439.0,610603.0,52275.0,610603.0
2023-11-16,117809.0,619413.0,127468.0,619413.0,58848.0,619413.0
2023-11-17,112270.0,619268.0,130232.0,619268.0,59060.0,619268.0
2023-11-20,109607.0,617826.0,129970.0,617826.0,60766.0,617826.0
2023-11-21,110014.0,634370.0,137385.0,634370.0,64857.0,634370.0
2023-11-22,105349.0,637349.0,137538.0,637349.0,67705.0,637349.0
2023-11-23,101564.0,636010.0,138756.0,636010.0,67477.0,636010.0
2023-11-24,95201.0,632892.0,142211.0,632892.0,66590.0,632892.0
2023-11-27,90959.0,632195.0,140763.0,632195.0,68200.0,632195.0
2023-11-28,88324.0,637258.0,142206.0,637258.0,69373.0,637258.0
2023-11-29,81425.0,637881.0,140007.0,637881.0,71505.0,637881.0
2023-11-30,73266.0,635674.0,141090.0,635674.0,73174.0,635674.0
2023-12-01,67290.0,640599.0,142680.0,640599.0,78572.0,640599.0
2023-12-04,58038.0,635833.0,141731.0,635833.0,79797.0,635833.0
2023-12-05,47843.0,643427.0,145298.0,643427.0,85285.0,643427.0
2023-12-06,37397.0,646953.0,145131.0,646953.0,85662.0,646953.0
2023-12-07,28606.0,649291.0,144107.0,649291.0,88609.0,649291.0
2023-12-08,16241.0,645974.0,144723.0,645974.0,93756.0,645974.0
2023-12-11,1666.0,644111.0,147452.0,644111.0,98040.0,644111.0
2023-12-12,595.0,662878.0,141025.0,662878.0,112193.0,662878.0
