,QS1 Comdty ,QS2 Comdty ,QS3 Comdty ,S:QSQS 1-2 Comdty
,VOLUME,VOLUME,VOLUME,VOLUME
2023-12-13,96472.0,78135.0,51894.0,37938.0
2023-12-14,75904.0,63126.0,42545.0,27854.0
2023-12-15,87834.0,87769.0,51845.0,34424.0
2023-12-18,106959.0,108138.0,69059.0,51183.0
2023-12-19,65573.0,67785.0,41492.0,28271.0
2023-12-20,69131.0,78027.0,45881.0,31384.0
2023-12-21,32453.0,55732.0,34432.0,14077.0
2023-12-22,25696.0,45854.0,29081.0,11089.0
2023-12-26,15590.0,36232.0,24118.0,7186.0
2023-12-27,32322.0,53369.0,31106.0,13400.0
2023-12-28,31948.0,62745.0,39922.0,16623.0
2023-12-29,22001.0,48309.0,37069.0,11785.0
2024-01-02,34801.0,84061.0,53321.0,22789.0
2024-01-03,47123.0,100535.0,62410.0,32825.0
2024-01-04,41931.0,93139.0,64267.0,27962.0
2024-01-05,38694.0,85843.0,53128.0,25478.0
2024-01-08,42169.0,105222.0,69258.0,28564.0
2024-01-09,31430.0,122969.0,99194.0,19165.0
2024-01-10,29369.0,137635.0,107815.0,21492.0
2024-01-11,2141.0,127221.0,108185.0,1706.0
2024-01-12,140748.0,139418.0,80054.0,58557.0
2024-01-15,77275.0,74465.0,43996.0,31148.0
2024-01-16,128690.0,119739.0,67945.0,53225.0
2024-01-17,106953.0,97419.0,48084.0,44106.0
2024-01-18,89563.0,93798.0,43373.0,38742.0
2024-01-19,83725.0,97898.0,49998.0,34538.0
2024-01-22,80594.0,102541.0,48722.0,39536.0
2024-01-23,89700.0,141838.0,74263.0,51562.0
2024-01-24,72483.0,118984.0,54265.0,45784.0
2024-01-25,85172.0,174571.0,88117.0,56151.0
2024-01-26,98333.0,209849.0,113822.0,66776.0
2024-01-29,56663.0,146945.0,93508.0,33030.0
2024-01-30,47775.0,125759.0,85181.0,29939.0
2024-01-31,63231.0,144320.0,97164.0,42317.0
2024-02-01,45615.0,153376.0,120752.0,28858.0
2024-02-02,32933.0,115820.0,75784.0,19058.0
2024-02-05,39348.0,101536.0,62387.0,21107.0
2024-02-06,43065.0,108895.0,75219.0,23976.0
2024-02-07,36275.0,150885.0,123747.0,23872.0
2024-02-08,37079.0,130513.0,108813.0,24070.0
2024-02-09,31748.0,141475.0,105706.0,27453.0
2024-02-12,1471.0,94829.0,65751.0,1394.0
2024-02-13,118198.0,109940.0,49613.0,57291.0
2024-02-14,120729.0,101527.0,55585.0,47729.0
2024-02-15,105022.0,90214.0,42450.0,38920.0
2024-02-16,83770.0,76692.0,40249.0,27847.0
2024-02-19,47000.0,47149.0,24566.0,18402.0
2024-02-20,68245.0,76939.0,41933.0,25324.0
2024-02-21,75133.0,95710.0,52693.0,33527.0
2024-02-22,67413.0,100447.0,48746.0,31149.0
2024-02-23,48569.0,84624.0,40275.0,22752.0
2024-02-26,38862.0,70490.0,30618.0,17607.0
2024-02-27,37762.0,70520.0,33307.0,18526.0
2024-02-28,62504.0,115494.0,62389.0,36721.0
2024-02-29,67297.0,126782.0,68330.0,43065.0
2024-03-01,43271.0,97431.0,59248.0,24980.0
2024-03-04,58475.0,115835.0,71572.0,33347.0
2024-03-05,41928.0,99226.0,66193.0,23524.0
2024-03-06,38681.0,116170.0,78582.0,20907.0
2024-03-07,44583.0,124045.0,79242.0,28665.0
2024-03-08,34639.0,112351.0,75894.0,23099.0
2024-03-11,27755.0,119105.0,79443.0,23245.0
2024-03-12,2571.0,114070.0,98100.0,2546.0
2024-03-13,126214.0,107146.0,71743.0,54345.0
2024-03-14,109928.0,108361.0,86069.0,49226.0
2024-03-15,91515.0,83348.0,62893.0,38819.0
2024-03-18,98823.0,100687.0,70460.0,38307.0
2024-03-19,83666.0,92607.0,68922.0,37225.0
2024-03-20,106430.0,141778.0,94561.0,55708.0
2024-03-21,53939.0,94030.0,65529.0,25746.0
2024-03-22,37319.0,75251.0,49281.0,18824.0
2024-03-25,39279.0,79390.0,56479.0,18133.0
2024-03-26,47442.0,92852.0,70309.0,25332.0
2024-03-27,46419.0,95339.0,65821.0,24751.0
2024-03-28,37844.0,74693.0,55299.0,17837.0
2024-04-01,20452.0,60829.0,48534.0,12202.0
2024-04-02,45231.0,102750.0,74994.0,23591.0
2024-04-03,43545.0,108143.0,87196.0,22766.0
2024-04-04,48391.0,100967.0,72518.0,32496.0
2024-04-05,39465.0,102424.0,73275.0,28399.0
2024-04-08,41972.0,110786.0,74736.0,25439.0
2024-04-09,51843.0,137643.0,94892.0,42062.0
2024-04-10,22740.0,101474.0,76554.0,20984.0
2024-04-11,2188.0,108055.0,99214.0,2104.0
2024-04-12,78228.0,67692.0,31062.0,24784.0
2024-04-15,89867.0,78620.0,41110.0,29205.0
2024-04-16,80168.0,81049.0,46096.0,31427.0
2024-04-17,104023.0,103249.0,51167.0,40483.0
2024-04-18,91376.0,114259.0,76695.0,33264.0
2024-04-19,90356.0,118501.0,66464.0,41645.0
2024-04-22,52163.0,84944.0,41309.0,25683.0
2024-04-23,50749.0,106051.0,59744.0,26499.0
2024-04-24,43335.0,84771.0,45545.0,24785.0
2024-04-25,50623.0,103656.0,61088.0,30858.0
2024-04-26,41423.0,86880.0,49433.0,23099.0
2024-04-29,37876.0,89189.0,51874.0,22603.0
2024-04-30,47111.0,98142.0,50646.0,25766.0
2024-05-01,35251.0,105518.0,57035.0,20014.0
2024-05-02,34031.0,105800.0,62857.0,17936.0
2024-05-03,33911.0,82254.0,50049.0,19629.0
2024-05-06,34303.0,83386.0,43013.0,24200.0
2024-05-07,39407.0,100075.0,67689.0,17465.0
2024-05-08,42663.0,113166.0,58319.0,28780.0
2024-05-09,27702.0,106528.0,63622.0,21318.0
2024-05-10,1778.0,70394.0,44324.0,1720.0
2024-05-13,79751.0,59942.0,30162.0,27139.0
2024-05-14,90679.0,71910.0,40469.0,30831.0
2024-05-15,81886.0,60059.0,28443.0,26401.0
2024-05-16,77981.0,52010.0,21442.0,24675.0
2024-05-17,82950.0,62437.0,36154.0,26787.0
2024-05-20,59691.0,44510.0,20135.0,16455.0
2024-05-21,73875.0,55236.0,25120.0,23315.0
2024-05-22,57903.0,45737.0,25607.0,15211.0
2024-05-23,72874.0,88121.0,40234.0,31910.0
2024-05-24,42155.0,67563.0,25412.0,15572.0
2024-05-27,27986.0,35779.0,13345.0,14574.0
2024-05-28,52088.0,90917.0,51272.0,21922.0
2024-05-29,61977.0,111908.0,55852.0,32283.0
2024-05-30,41437.0,72950.0,46640.0,9707.0
2024-05-31,42937.0,74553.0,39952.0,18239.0
2024-06-03,60161.0,115304.0,62366.0,29940.0
2024-06-04,54342.0,103387.0,63941.0,21348.0
2024-06-05,55125.0,109507.0,63854.0,30539.0
2024-06-06,46018.0,105345.0,55525.0,25072.0
2024-06-07,50766.0,99068.0,56356.0,28289.0
2024-06-10,41420.0,101373.0,53365.0,26910.0
2024-06-11,34650.0,127315.0,72896.0,25915.0
2024-06-12,1929.0,129556.0,90932.0,1762.0
2024-06-13,130991.0,117330.0,67368.0,57554.0
2024-06-14,163440.0,143226.0,100949.0,68222.0
2024-06-17,82924.0,68935.0,43337.0,28181.0
2024-06-18,100495.0,96330.0,52482.0,46254.0
2024-06-19,75095.0,72875.0,47592.0,32462.0
2024-06-20,109872.0,131018.0,71858.0,53763.0
2024-06-21,73154.0,102756.0,45121.0,43033.0
2024-06-24,60020.0,89442.0,55289.0,32086.0
2024-06-25,54862.0,79632.0,45611.0,28518.0
2024-06-26,71568.0,104534.0,56794.0,38889.0
2024-06-27,79849.0,126286.0,79902.0,47489.0
2024-06-28,66266.0,112576.0,70275.0,41188.0
2024-07-01,56767.0,110703.0,70490.0,34027.0
2024-07-02,108990.0,176977.0,107399.0,77429.0
2024-07-03,60970.0,129126.0,76580.0,43743.0
2024-07-04,33607.0,68889.0,46244.0,21297.0
2024-07-05,46543.0,115219.0,75792.0,33502.0
2024-07-08,48843.0,112436.0,80506.0,26621.0
2024-07-09,58937.0,150887.0,93468.0,40053.0
2024-07-10,34324.0,149374.0,103882.0,26839.0
2024-07-11,1913.0,102903.0,98022.0,1912.0
2024-07-12,97995.0,84154.0,42500.0,42857.0
2024-07-15,86279.0,72747.0,41531.0,33671.0
2024-07-16,103940.0,91736.0,59519.0,39796.0
2024-07-17,108390.0,95673.0,51643.0,44723.0
2024-07-18,66713.0,54435.0,34116.0,15636.0
2024-07-19,58669.0,53237.0,36771.0,12706.0
2024-07-22,65803.0,71275.0,41869.0,14695.0
2024-07-23,61339.0,76180.0,42335.0,18677.0
2024-07-24,63509.0,106466.0,56246.0,29944.0
2024-07-25,51767.0,96879.0,56119.0,18339.0
2024-07-26,55940.0,97210.0,56023.0,23669.0
2024-07-29,61218.0,101544.0,55596.0,25095.0
2024-07-30,68172.0,108256.0,58416.0,32472.0
2024-07-31,41058.0,88316.0,55546.0,13658.0
2024-08-01,36847.0,82441.0,41679.0,22210.0
2024-08-02,41975.0,97088.0,49223.0,20193.0
2024-08-05,39665.0,112201.0,59579.0,18034.0
2024-08-06,58804.0,117993.0,68445.0,35868.0
2024-08-07,30172.0,90478.0,48643.0,16752.0
2024-08-08,38262.0,97773.0,52255.0,25526.0
2024-08-09,40052.0,112480.0,61493.0,31251.0
2024-08-12,5161.0,97645.0,73648.0,4910.0
2024-08-13,87226.0,72311.0,30992.0,31750.0
2024-08-14,68582.0,52559.0,25433.0,19684.0
2024-08-15,71382.0,66056.0,29261.0,23316.0
2024-08-16,80514.0,81774.0,40357.0,22523.0
2024-08-19,88523.0,109322.0,51175.0,26975.0
2024-08-20,84120.0,84684.0,45014.0,20297.0
2024-08-21,76080.0,83975.0,32133.0,21640.0
2024-08-22,61049.0,69211.0,27336.0,19677.0
2024-08-23,43787.0,67406.0,26738.0,17726.0
2024-08-26,35202.0,71416.0,33423.0,11810.0
2024-08-27,59599.0,127566.0,65640.0,27299.0
2024-08-28,68733.0,136996.0,67660.0,34264.0
2024-08-29,42801.0,102594.0,53233.0,15557.0
2024-08-30,44132.0,128394.0,82499.0,19905.0
2024-09-02,29056.0,59755.0,31591.0,15179.0
2024-09-03,68626.0,170457.0,97443.0,35185.0
2024-09-04,38592.0,128767.0,80077.0,19901.0
2024-09-05,38020.0,101704.0,54287.0,20863.0
2024-09-06,28856.0,103675.0,63901.0,16689.0
2024-09-09,37010.0,110618.0,70054.0,20940.0
2024-09-10,28088.0,118268.0,74247.0,17953.0
2024-09-11,25437.0,129106.0,88831.0,18007.0
2024-09-12,1833.0,132612.0,118219.0,1713.0
2024-09-13,74720.0,59017.0,65062.0,17589.0
2024-09-16,73504.0,63766.0,70435.0,17393.0
2024-09-17,97934.0,91555.0,87865.0,36108.0
2024-09-18,100301.0,104467.0,86009.0,41974.0
2024-09-19,75448.0,69233.0,63972.0,24394.0
2024-09-20,47202.0,55774.0,51986.0,16278.0
2024-09-23,57840.0,88425.0,67103.0,25105.0
2024-09-24,66780.0,96116.0,69279.0,32135.0
2024-09-25,57236.0,97732.0,83214.0,23826.0
2024-09-26,90297.0,134947.0,106622.0,43253.0
2024-09-27,58131.0,102755.0,85668.0,28244.0
2024-09-30,46066.0,88236.0,72283.0,20317.0
2024-10-01,61972.0,151180.0,122618.0,28806.0
2024-10-02,39652.0,116678.0,102825.0,21760.0
2024-10-03,44134.0,126349.0,123220.0,24415.0
2024-10-04,48799.0,134565.0,139495.0,31110.0
2024-10-07,59600.0,143990.0,125584.0,29956.0
2024-10-08,54151.0,149724.0,142364.0,31266.0
2024-10-09,34825.0,130782.0,126874.0,22620.0
2024-10-10,3030.0,114409.0,125558.0,3009.0
2024-10-11,73153.0,64364.0,26542.0,25714.0
2024-10-14,95263.0,111621.0,50857.0,37479.0
2024-10-15,110318.0,107915.0,40498.0,39695.0
2024-10-16,82178.0,82306.0,30915.0,28452.0
2024-10-17,89072.0,85749.0,32168.0,39591.0
2024-10-18,53873.0,49606.0,20405.0,10749.0
2024-10-21,54866.0,61060.0,32552.0,14609.0
2024-10-22,69124.0,89452.0,33880.0,28589.0
2024-10-23,61730.0,102156.0,46095.0,33505.0
2024-10-24,64632.0,115779.0,61153.0,39606.0
2024-10-25,43441.0,99961.0,54006.0,22924.0
2024-10-28,59732.0,102547.0,41548.0,27116.0
2024-10-29,62210.0,114985.0,47197.0,31994.0
2024-10-30,50175.0,141425.0,108043.0,22259.0
2024-10-31,91225.0,198880.0,114282.0,61025.0
2024-11-01,60458.0,140625.0,78822.0,38664.0
2024-11-04,47699.0,113486.0,60711.0,28012.0
2024-11-05,47300.0,119659.0,76975.0,29967.0
2024-11-06,47936.0,171536.0,111261.0,33272.0
2024-11-07,65319.0,156916.0,94255.0,45318.0
2024-11-08,46189.0,109337.0,63994.0,26314.0
2024-11-11,44240.0,136190.0,76185.0,36840.0
2024-11-12,2795.0,148970.0,116084.0,2785.0
2024-11-13,143375.0,105246.0,44021.0,57062.0
2024-11-14,157846.0,162038.0,80342.0,76960.0
2024-11-15,91910.0,91286.0,50292.0,32224.0
2024-11-18,112272.0,124383.0,54033.0,52549.0
2024-11-19,105739.0,135326.0,81053.0,34985.0
2024-11-20,83053.0,93492.0,47046.0,36665.0
2024-11-21,59591.0,85568.0,49312.0,26455.0
2024-11-22,59884.0,114020.0,58522.0,27975.0
2024-11-25,51361.0,94327.0,47931.0,16294.0
2024-11-26,57026.0,110165.0,61351.0,26938.0
2024-11-27,62252.0,94060.0,48785.0,25247.0
2024-11-28,34204.0,57578.0,29730.0,19240.0
2024-11-29,27410.0,62891.0,34917.0,10681.0
2024-12-02,38775.0,77609.0,39557.0,14846.0
2024-12-03,48577.0,100708.0,52208.0,28322.0
2024-12-04,42037.0,98260.0,70699.0,16403.0
2024-12-05,30368.0,86198.0,58607.0,12760.0
2024-12-06,48528.0,119234.0,72869.0,29735.0
2024-12-09,41100.0,107541.0,63159.0,21771.0
2024-12-10,50862.0,148484.0,103566.0,37433.0
2024-12-11,18189.0,133708.0,100976.0,13498.0
2024-12-12,1340.0,93517.0,74884.0,1327.0
2024-12-13,102381.0,95253.0,59270.0,44258.0
2024-12-16,78803.0,60822.0,31581.0,28619.0
2024-12-17,66450.0,60525.0,31282.0,21933.0
2024-12-18,83571.0,79835.0,56524.0,28278.0
2024-12-19,55576.0,66458.0,38339.0,19201.0
2024-12-20,51315.0,61871.0,33713.0,17919.0
2024-12-23,37504.0,49758.0,27389.0,10992.0
2024-12-24,20686.0,28273.0,19908.0,7110.0
2024-12-26,12013.0,24105.0,15906.0,3017.0
2024-12-27,22420.0,44124.0,27574.0,7198.0
2024-12-30,38179.0,71501.0,51893.0,16731.0
2024-12-31,21566.0,44692.0,33752.0,8451.0
2025-01-02,33358.0,80857.0,55597.0,14903.0
2025-01-03,45092.0,100258.0,63572.0,29948.0
2025-01-06,57433.0,116458.0,74965.0,39232.0
2025-01-07,53929.0,129233.0,83646.0,38341.0
2025-01-08,41807.0,126376.0,95885.0,26634.0
2025-01-09,44554.0,135425.0,100376.0,36786.0
2025-01-10,1672.0,242875.0,234684.0,1669.0
2025-01-13,162206.0,168276.0,93691.0,67338.0
2025-01-14,125251.0,129262.0,75823.0,47426.0
2025-01-15,114600.0,133937.0,87002.0,45841.0
2025-01-16,118524.0,147410.0,96613.0,45498.0
2025-01-17,102652.0,122690.0,83534.0,38515.0
2025-01-20,73007.0,86515.0,50048.0,27541.0
2025-01-21,98292.0,136832.0,88258.0,33177.0
2025-01-22,105608.0,150427.0,93084.0,47135.0
2025-01-23,76879.0,121416.0,75175.0,37340.0
2025-01-24,57614.0,99367.0,56822.0,29695.0
2025-01-27,50088.0,113150.0,65511.0,21055.0
2025-01-28,42372.0,101185.0,61013.0,20823.0
2025-01-29,44800.0,103862.0,56781.0,25476.0
2025-01-30,38299.0,94043.0,57305.0,18332.0
2025-01-31,42049.0,106545.0,65093.0,22337.0
2025-02-03,73366.0,192285.0,129544.0,44987.0
2025-02-04,55199.0,135074.0,88963.0,26655.0
2025-02-05,44007.0,102656.0,56539.0,24407.0
2025-02-06,64982.0,143020.0,90158.0,44742.0
2025-02-07,45606.0,146577.0,102991.0,30986.0
2025-02-10,49249.0,142038.0,85558.0,36499.0
2025-02-11,42660.0,193184.0,133197.0,34435.0
2025-02-12,735.0,144191.0,130393.0,669.0
2025-02-13,125182.0,103974.0,55386.0,51893.0
2025-02-14,107921.0,95138.0,46893.0,45903.0
2025-02-17,55452.0,48093.0,21815.0,20905.0
2025-02-18,110836.0,104052.0,49154.0,43697.0
2025-02-19,83235.0,95273.0,42111.0,35925.0
2025-02-20,78831.0,117512.0,69475.0,32737.0
2025-02-21,60925.0,88344.0,39410.0,26962.0
2025-02-24,37780.0,61526.0,28870.0,15222.0
2025-02-25,44994.0,69654.0,32823.0,18114.0
2025-02-26,77112.0,142414.0,89632.0,32246.0
2025-02-27,40268.0,76946.0,38781.0,17365.0
2025-02-28,32409.0,69864.0,39376.0,13340.0
2025-03-03,49236.0,109752.0,57579.0,25818.0
2025-03-04,50582.0,122279.0,74209.0,27797.0
2025-03-05,58829.0,132626.0,74557.0,35072.0
2025-03-06,55284.0,144439.0,81828.0,35522.0
2025-03-07,61153.0,191993.0,117409.0,44917.0
2025-03-10,44041.0,114716.0,65680.0,24284.0
2025-03-11,42005.0,164332.0,95654.0,38033.0
2025-03-12,1625.0,165104.0,132738.0,1570.0
2025-03-13,150218.0,128402.0,85600.0,70580.0
2025-03-14,87676.0,75922.0,54377.0,30955.0
2025-03-17,122333.0,109719.0,77664.0,53132.0
2025-03-18,119084.0,108250.0,79801.0,53543.0
2025-03-19,98220.0,93385.0,62884.0,43014.0
2025-03-20,83088.0,80653.0,57434.0,35964.0
2025-03-21,62310.0,60227.0,36898.0,23430.0
2025-03-24,74860.0,97511.0,56645.0,38906.0
2025-03-25,66153.0,99786.0,69559.0,32852.0
2025-03-26,52022.0,85720.0,53197.0,25911.0
2025-03-27,52276.0,82008.0,51430.0,28478.0
2025-03-28,38399.0,67274.0,40388.0,17192.0
2025-03-31,39564.0,77802.0,55489.0,16903.0
2025-04-01,72326.0,140825.0,87579.0,46016.0
2025-04-02,49635.0,117629.0,102324.0,28051.0
2025-04-03,75729.0,177682.0,144593.0,43689.0
2025-04-04,57330.0,177489.0,142429.0,30955.0
2025-04-07,60900.0,207428.0,163292.0,35499.0
2025-04-08,51548.0,140730.0,105192.0,31097.0
2025-04-09,45731.0,209243.0,178575.0,36860.0
2025-04-10,2487.0,128440.0,113525.0,1657.0
2025-04-11,103110.0,111175.0,50943.0,46235.0
2025-04-14,79668.0,78451.0,30840.0,32613.0
2025-04-15,82686.0,97198.0,48314.0,41322.0
2025-04-16,100398.0,113147.0,42750.0,54948.0
2025-04-17,78484.0,80323.0,36320.0,35895.0
2025-04-21,28849.0,33216.0,15982.0,9326.0
2025-04-22,58178.0,72642.0,35203.0,21452.0
2025-04-23,89358.0,136475.0,65334.0,48114.0
2025-04-24,49074.0,79069.0,35305.0,22988.0
2025-04-25,41361.0,88836.0,43994.0,18508.0
2025-04-28,76785.0,133930.0,77686.0,47060.0
2025-04-29,73556.0,123727.0,54799.0,43629.0
2025-04-30,88849.0,159888.0,80859.0,54919.0
2025-05-01,83082.0,173687.0,89007.0,58102.0
2025-05-02,47199.0,119533.0,58116.0,27944.0
2025-05-05,26707.0,85411.0,49059.0,15133.0
2025-05-06,76094.0,179343.0,103479.0,55626.0
2025-05-07,47158.0,143277.0,92708.0,27023.0
2025-05-08,45202.0,141355.0,72399.0,26440.0
2025-05-09,40035.0,129353.0,80901.0,29774.0
2025-05-12,2266.0,111694.0,84928.0,2241.0
2025-05-13,150641.0,140539.0,51296.0,82829.0
2025-05-14,166813.0,164172.0,79799.0,83463.0
2025-05-15,144248.0,145451.0,87750.0,60976.0
2025-05-16,88149.0,81474.0,39173.0,31722.0
2025-05-19,68651.0,63168.0,32859.0,17458.0
2025-05-20,102882.0,110489.0,59216.0,48206.0
2025-05-21,93197.0,86878.0,37419.0,36959.0
2025-05-22,72549.0,95528.0,48998.0,32233.0
2025-05-23,55809.0,72747.0,32401.0,22310.0
2025-05-26,14955.0,19808.0,9070.0,4636.0
2025-05-27,64820.0,94041.0,41991.0,33230.0
2025-05-28,57278.0,105869.0,44935.0,30839.0
2025-05-29,48681.0,88609.0,34941.0,23763.0
2025-05-30,54712.0,93304.0,50447.0,26592.0
2025-06-02,45901.0,102157.0,44277.0,19052.0
2025-06-03,53898.0,123460.0,72940.0,30446.0
2025-06-04,58774.0,120759.0,74537.0,28026.0
2025-06-05,54176.0,95129.0,43689.0,36379.0
2025-06-06,61611.0,122001.0,61187.0,41837.0
2025-06-09,70028.0,188672.0,113038.0,47485.0
2025-06-10,54942.0,170800.0,111680.0,35490.0
2025-06-11,35756.0,157901.0,99732.0,29901.0
2025-06-12,1574.0,135671.0,114408.0,1543.0
2025-06-13,242133.0,216993.0,147888.0,93652.0
2025-06-16,176943.0,147597.0,122269.0,55640.0
2025-06-17,147794.0,160597.0,131945.0,50555.0
2025-06-18,110789.0,122747.0,77344.0,41220.0
2025-06-19,96201.0,122850.0,100513.0,40109.0
2025-06-20,85226.0,123172.0,83633.0,33241.0
2025-06-23,109790.0,188242.0,115896.0,49802.0
2025-06-24,70692.0,133593.0,81009.0,30662.0
2025-06-25,38976.0,86854.0,57749.0,18505.0
2025-06-26,36382.0,73973.0,49778.0,17605.0
2025-06-27,36121.0,70604.0,42091.0,17854.0
2025-06-30,36306.0,62325.0,43749.0,17681.0
2025-07-01,51253.0,98166.0,54676.0,32331.0
2025-07-02,36593.0,102214.0,72494.0,20891.0
2025-07-03,39765.0,105757.0,76168.0,24134.0
2025-07-04,25679.0,68813.0,41667.0,18293.0
2025-07-07,47137.0,122355.0,79382.0,27182.0
