,HO1 Comdty ,HO1 Comdty ,HO2 Comdty ,HO2 Comdty ,HO3 Comdty,HO3 Comdty
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2018-08-01,127431.0,397036.0,60957.0,397036.0,45351.0,397036.0
2018-08-02,119535.0,384111.0,57140.0,384111.0,42863.0,384111.0
2018-08-03,116976.0,379832.0,54814.0,379832.0,43124.0,379832.0
2018-08-06,111506.0,379372.0,60083.0,379372.0,42907.0,379372.0
2018-08-07,106580.0,378072.0,62663.0,378072.0,43653.0,378072.0
2018-08-08,102146.0,382355.0,67199.0,382355.0,43636.0,382355.0
2018-08-09,93388.0,381545.0,72514.0,381545.0,42852.0,381545.0
2018-08-10,85527.0,379016.0,75802.0,379016.0,43277.0,379016.0
2018-08-13,83877.0,387118.0,78256.0,387118.0,45337.0,387118.0
2018-08-14,82797.0,391186.0,81097.0,391186.0,46216.0,391186.0
2018-08-15,79532.0,390610.0,82014.0,390610.0,46473.0,390610.0
2018-08-16,77459.0,384026.0,79820.0,384026.0,45072.0,384026.0
2018-08-17,74879.0,384714.0,81192.0,384714.0,45417.0,384714.0
2018-08-20,70492.0,385571.0,83535.0,385571.0,46890.0,385571.0
2018-08-21,62527.0,394006.0,93240.0,394006.0,50560.0,394006.0
2018-08-22,57463.0,394686.0,97922.0,394686.0,48192.0,394686.0
2018-08-23,51925.0,394396.0,103620.0,394396.0,48503.0,394396.0
2018-08-24,42802.0,402099.0,109741.0,402099.0,53564.0,402099.0
2018-08-27,34207.0,399361.0,114016.0,399361.0,55257.0,399361.0
2018-08-28,23011.0,398978.0,119345.0,398978.0,58222.0,398978.0
2018-08-29,13769.0,404085.0,125621.0,404085.0,62756.0,404085.0
2018-08-30,5159.0,407737.0,131699.0,407737.0,65274.0,407737.0
2018-08-31,1813.0,409416.0,132165.0,409416.0,65040.0,409416.0
2018-09-04,130876.0,418039.0,70377.0,418039.0,68697.0,418039.0
2018-09-05,130222.0,419529.0,73029.0,419529.0,67832.0,419529.0
2018-09-06,130027.0,428270.0,80678.0,428270.0,67016.0,428270.0
2018-09-07,124914.0,424880.0,80827.0,424880.0,68518.0,424880.0
2018-09-10,121860.0,422001.0,80472.0,422001.0,68451.0,422001.0
2018-09-11,117070.0,424546.0,81665.0,424546.0,73212.0,424546.0
2018-09-12,109368.0,417234.0,81057.0,417234.0,73601.0,417234.0
2018-09-13,103114.0,417030.0,85117.0,417030.0,72937.0,417030.0
2018-09-14,98065.0,423627.0,91706.0,423627.0,75154.0,423627.0
2018-09-17,94282.0,423255.0,94790.0,423255.0,76230.0,423255.0
2018-09-18,86062.0,419211.0,97677.0,419211.0,76176.0,419211.0
2018-09-19,80606.0,423446.0,101574.0,423446.0,79346.0,423446.0
2018-09-20,71441.0,427250.0,110801.0,427250.0,80858.0,427250.0
2018-09-21,56496.0,431355.0,123282.0,431355.0,84871.0,431355.0
2018-09-24,42414.0,421809.0,126099.0,421809.0,84483.0,421809.0
2018-09-25,26951.0,416090.0,130638.0,416090.0,86599.0,416090.0
2018-09-26,17116.0,413558.0,135941.0,413558.0,86156.0,413558.0
2018-09-27,6025.0,413700.0,142358.0,413700.0,87002.0,413700.0
2018-09-28,1503.0,416807.0,145116.0,416807.0,87636.0,416807.0
2018-10-01,144279.0,419670.0,89363.0,419670.0,49583.0,419670.0
2018-10-02,146082.0,421971.0,87385.0,421971.0,49799.0,421971.0
2018-10-03,148227.0,429147.0,86781.0,429147.0,52646.0,429147.0
2018-10-04,144305.0,430234.0,85629.0,430234.0,54752.0,430234.0
2018-10-05,138860.0,433421.0,88010.0,433421.0,57705.0,433421.0
2018-10-08,124127.0,424605.0,86317.0,424605.0,63902.0,424605.0
2018-10-09,113699.0,414138.0,84600.0,414138.0,65109.0,414138.0
2018-10-10,106089.0,424100.0,96910.0,424100.0,70886.0,424100.0
2018-10-11,97129.0,421692.0,99908.0,421692.0,73562.0,421692.0
2018-10-12,89320.0,423203.0,105664.0,423203.0,75830.0,423203.0
2018-10-15,84629.0,421974.0,110036.0,421974.0,74856.0,421974.0
2018-10-16,80208.0,422325.0,111511.0,422325.0,74739.0,422325.0
2018-10-17,76303.0,428094.0,113985.0,428094.0,78021.0,428094.0
2018-10-18,72687.0,426568.0,115363.0,426568.0,76527.0,426568.0
2018-10-19,64091.0,421143.0,118139.0,421143.0,74629.0,421143.0
2018-10-22,60801.0,420785.0,122287.0,420785.0,72466.0,420785.0
2018-10-23,51767.0,424721.0,128766.0,424721.0,75251.0,424721.0
2018-10-24,42902.0,426132.0,133028.0,426132.0,76090.0,426132.0
2018-10-25,32248.0,424470.0,135284.0,424470.0,80905.0,424470.0
2018-10-26,21681.0,421281.0,139523.0,421281.0,82323.0,421281.0
2018-10-29,15116.0,418747.0,142665.0,418747.0,81813.0,418747.0
2018-10-30,5487.0,417803.0,149720.0,417803.0,82269.0,417803.0
2018-10-31,2925.0,414846.0,147796.0,414846.0,83182.0,414846.0
2018-11-01,144148.0,412621.0,81294.0,412621.0,35946.0,412621.0
2018-11-02,138696.0,403661.0,78387.0,403661.0,35865.0,403661.0
2018-11-05,125517.0,389488.0,77755.0,389488.0,35739.0,389488.0
2018-11-06,121295.0,389963.0,82235.0,389963.0,37801.0,389963.0
2018-11-07,113749.0,384313.0,83920.0,384313.0,34729.0,384313.0
2018-11-08,99228.0,372638.0,82195.0,372638.0,39242.0,372638.0
2018-11-09,93508.0,378773.0,89396.0,378773.0,40306.0,378773.0
2018-11-12,89257.0,379627.0,91354.0,379627.0,40953.0,379627.0
2018-11-13,82241.0,373280.0,90863.0,373280.0,41922.0,373280.0
2018-11-14,79746.0,371626.0,90296.0,371626.0,45014.0,371626.0
2018-11-15,72377.0,372655.0,95693.0,372655.0,47273.0,372655.0
2018-11-16,65751.0,367929.0,96944.0,367929.0,48270.0,367929.0
2018-11-19,57311.0,368434.0,102543.0,368434.0,47681.0,368434.0
2018-11-20,49928.0,363730.0,103897.0,363730.0,46796.0,363730.0
2018-11-21,42714.0,368034.0,105651.0,368034.0,47927.0,368034.0
2018-11-23,39581.0,368292.0,105317.0,368292.0,48807.0,368292.0
2018-11-26,30520.0,368876.0,108211.0,368876.0,51500.0,368876.0
2018-11-27,20010.0,368216.0,112901.0,368216.0,51743.0,368216.0
2018-11-28,11252.0,373371.0,119010.0,373371.0,54877.0,373371.0
2018-11-29,4017.0,370812.0,120589.0,370812.0,56484.0,370812.0
2018-11-30,1781.0,363994.0,118294.0,363994.0,53897.0,363994.0
2018-12-03,118431.0,366155.0,55140.0,366155.0,59495.0,366155.0
2018-12-04,115845.0,365630.0,55711.0,365630.0,59829.0,365630.0
2018-12-05,114353.0,364607.0,55796.0,364607.0,60023.0,364607.0
2018-12-06,111142.0,368363.0,58254.0,368363.0,61169.0,368363.0
2018-12-07,106677.0,363265.0,60065.0,363265.0,59979.0,363265.0
2018-12-10,104418.0,365295.0,61430.0,365295.0,61752.0,365295.0
2018-12-11,99505.0,365338.0,62926.0,365338.0,63015.0,365338.0
2018-12-12,89219.0,366854.0,69302.0,366854.0,65321.0,366854.0
2018-12-13,81485.0,369110.0,73796.0,369110.0,66966.0,369110.0
2018-12-14,75113.0,370205.0,76926.0,370205.0,69055.0,370205.0
2018-12-17,66311.0,370308.0,81964.0,370308.0,70060.0,370308.0
2018-12-18,61210.0,377724.0,86131.0,377724.0,70757.0,377724.0
2018-12-19,50135.0,376799.0,92068.0,376799.0,70727.0,376799.0
2018-12-20,42144.0,378031.0,97630.0,378031.0,71339.0,378031.0
2018-12-21,32071.0,376651.0,101705.0,376651.0,71930.0,376651.0
2018-12-24,27120.0,369393.0,102252.0,369393.0,69611.0,369393.0
2018-12-26,18071.0,368064.0,108798.0,368064.0,69801.0,368064.0
2018-12-27,10363.0,368562.0,113554.0,368562.0,70385.0,368562.0
2018-12-28,4064.0,369244.0,116145.0,369244.0,69465.0,369244.0
2018-12-31,977.0,368298.0,116677.0,368298.0,68912.0,368298.0
2019-01-02,116642.0,376428.0,71214.0,376428.0,41217.0,376428.0
2019-01-03,114946.0,376341.0,72753.0,376341.0,40869.0,376341.0
2019-01-04,109341.0,373555.0,73598.0,373555.0,41569.0,373555.0
2019-01-07,102158.0,365121.0,72742.0,365121.0,41655.0,365121.0
2019-01-08,97250.0,365700.0,75795.0,365700.0,43680.0,365700.0
2019-01-09,92069.0,360610.0,74070.0,360610.0,44481.0,360610.0
2019-01-10,88285.0,361157.0,75432.0,361157.0,45816.0,361157.0
2019-01-11,81852.0,365061.0,80204.0,365061.0,48200.0,365061.0
2019-01-14,75109.0,364730.0,81309.0,364730.0,50808.0,364730.0
2019-01-15,67040.0,357990.0,80353.0,357990.0,50872.0,357990.0
2019-01-16,61705.0,361045.0,85023.0,361045.0,52988.0,361045.0
2019-01-17,58055.0,363267.0,89106.0,363267.0,54459.0,363267.0
2019-01-18,51806.0,369892.0,95378.0,369892.0,57018.0,369892.0
2019-01-22,47627.0,367478.0,98284.0,367478.0,55130.0,367478.0
2019-01-23,41674.0,364668.0,98173.0,364668.0,56478.0,364668.0
2019-01-24,35191.0,369289.0,102857.0,369289.0,58844.0,369289.0
2019-01-25,30908.0,372110.0,103549.0,372110.0,60305.0,372110.0
2019-01-28,20151.0,369172.0,107091.0,369172.0,57615.0,369172.0
2019-01-29,13235.0,373547.0,113900.0,373547.0,57941.0,373547.0
2019-01-30,5764.0,374192.0,116904.0,374192.0,59154.0,374192.0
2019-01-31,2637.0,369612.0,113625.0,369612.0,59526.0,369612.0
2019-02-01,113788.0,372556.0,58341.0,372556.0,34849.0,372556.0
2019-02-04,109877.0,369868.0,58676.0,369868.0,36366.0,369868.0
2019-02-05,112675.0,379630.0,59924.0,379630.0,37460.0,379630.0
2019-02-06,115021.0,390695.0,64266.0,390695.0,38161.0,390695.0
2019-02-07,117933.0,404778.0,63894.0,404778.0,46559.0,404778.0
2019-02-08,109678.0,410421.0,70948.0,410421.0,47199.0,410421.0
2019-02-11,104899.0,419842.0,79648.0,419842.0,50097.0,419842.0
2019-02-12,99019.0,421819.0,84445.0,421819.0,52707.0,421819.0
2019-02-13,91345.0,420744.0,87133.0,420744.0,53172.0,420744.0
2019-02-14,89028.0,432148.0,92094.0,432148.0,57673.0,432148.0
2019-02-15,78693.0,436554.0,98716.0,436554.0,62835.0,436554.0
2019-02-19,62554.0,427741.0,106641.0,427741.0,61462.0,427741.0
2019-02-20,55276.0,430269.0,111060.0,430269.0,64871.0,430269.0
2019-02-21,48420.0,434748.0,116952.0,434748.0,66927.0,434748.0
2019-02-22,42189.0,437728.0,121134.0,437728.0,70103.0,437728.0
2019-02-25,28212.0,427843.0,123159.0,427843.0,70568.0,427843.0
2019-02-26,18789.0,428977.0,128113.0,428977.0,72582.0,428977.0
2019-02-27,7802.0,426310.0,133824.0,426310.0,73016.0,426310.0
2019-02-28,1738.0,431400.0,140217.0,431400.0,75179.0,431400.0
2019-03-01,138411.0,432125.0,75808.0,432125.0,67761.0,432125.0
2019-03-04,137763.0,433699.0,77016.0,433699.0,68912.0,433699.0
2019-03-05,138272.0,441195.0,80026.0,441195.0,70892.0,441195.0
2019-03-06,138200.0,444247.0,81386.0,444247.0,71931.0,444247.0
2019-03-07,134105.0,443060.0,81903.0,443060.0,72359.0,443060.0
2019-03-08,129303.0,441852.0,80519.0,441852.0,74545.0,441852.0
2019-03-11,107481.0,417264.0,78305.0,417264.0,69512.0,417264.0
2019-03-12,87506.0,403891.0,88141.0,403891.0,63434.0,403891.0
2019-03-13,71407.0,394619.0,91503.0,394619.0,64569.0,394619.0
2019-03-14,63545.0,391833.0,96575.0,391833.0,64387.0,391833.0
2019-03-15,58892.0,388429.0,97161.0,388429.0,64212.0,388429.0
2019-03-18,53798.0,387585.0,98974.0,387585.0,65115.0,387585.0
2019-03-19,54242.0,385787.0,97176.0,385787.0,63081.0,385787.0
2019-03-20,52629.0,390632.0,99862.0,390632.0,65626.0,390632.0
2019-03-21,45920.0,385519.0,101935.0,385519.0,63473.0,385519.0
2019-03-22,35819.0,380383.0,104107.0,380383.0,64799.0,380383.0
2019-03-25,28170.0,373221.0,104265.0,373221.0,64710.0,373221.0
2019-03-26,18696.0,370687.0,108755.0,370687.0,65013.0,370687.0
2019-03-27,12500.0,371068.0,112382.0,371068.0,66873.0,371068.0
2019-03-28,3559.0,375369.0,118157.0,375369.0,69632.0,375369.0
2019-03-29,250.0,375169.0,117625.0,375169.0,70305.0,375169.0
2019-04-01,116144.0,380968.0,72264.0,380968.0,32150.0,380968.0
2019-04-02,114517.0,384627.0,73698.0,384627.0,33653.0,384627.0
2019-04-03,113399.0,389602.0,74417.0,389602.0,36196.0,389602.0
2019-04-04,110657.0,391438.0,76736.0,391438.0,36703.0,391438.0
2019-04-05,107402.0,392991.0,79199.0,392991.0,39432.0,392991.0
2019-04-08,98543.0,389308.0,80715.0,389308.0,41304.0,389308.0
2019-04-09,90825.0,383658.0,79735.0,383658.0,43274.0,383658.0
2019-04-10,85688.0,385614.0,81248.0,385614.0,46108.0,385614.0
2019-04-11,77995.0,397443.0,93419.0,397443.0,50746.0,397443.0
2019-04-12,73484.0,396926.0,95149.0,396926.0,52357.0,396926.0
2019-04-15,68201.0,396488.0,96687.0,396488.0,54293.0,396488.0
2019-04-16,62293.0,397636.0,101488.0,397636.0,55545.0,397636.0
2019-04-17,58261.0,401615.0,105472.0,401615.0,56778.0,401615.0
2019-04-18,50864.0,401213.0,109715.0,401213.0,58229.0,401213.0
2019-04-22,47708.0,405449.0,113489.0,405449.0,60184.0,405449.0
2019-04-23,40783.0,411784.0,118376.0,411784.0,65058.0,411784.0
2019-04-24,35116.0,415830.0,121385.0,415830.0,68235.0,415830.0
2019-04-25,22039.0,410640.0,124954.0,410640.0,69836.0,410640.0
2019-04-26,14127.0,410946.0,128877.0,410946.0,67980.0,410946.0
2019-04-29,3474.0,401057.0,127925.0,401057.0,67809.0,401057.0
2019-04-30,955.0,399038.0,128094.0,399038.0,68416.0,399038.0
2019-05-01,124370.0,399546.0,70282.0,399546.0,30593.0,399546.0
2019-05-02,121712.0,397635.0,69646.0,397635.0,30994.0,397635.0
2019-05-03,118359.0,397757.0,71119.0,397757.0,30576.0,397757.0
2019-05-06,113089.0,400480.0,76405.0,400480.0,30850.0,400480.0
2019-05-07,106854.0,395250.0,75344.0,395250.0,30876.0,395250.0
2019-05-08,99773.0,393047.0,75919.0,393047.0,31660.0,393047.0
2019-05-09,93658.0,388413.0,76966.0,388413.0,33805.0,388413.0
2019-05-10,86578.0,391440.0,81311.0,391440.0,35657.0,391440.0
2019-05-13,80928.0,397593.0,87206.0,397593.0,38734.0,397593.0
2019-05-14,79501.0,405071.0,90714.0,405071.0,40507.0,405071.0
2019-05-15,71331.0,402059.0,94366.0,402059.0,41059.0,402059.0
2019-05-16,64037.0,404548.0,96279.0,404548.0,43780.0,404548.0
2019-05-17,58326.0,405829.0,100546.0,405829.0,45360.0,405829.0
2019-05-20,50919.0,402434.0,101772.0,402434.0,45511.0,402434.0
2019-05-21,47870.0,404925.0,103886.0,404925.0,46959.0,404925.0
2019-05-22,40068.0,406944.0,107245.0,406944.0,48779.0,406944.0
2019-05-23,34390.0,410307.0,112014.0,410307.0,46066.0,410307.0
2019-05-24,28787.0,404616.0,109879.0,404616.0,44897.0,404616.0
2019-05-28,17899.0,389696.0,104263.0,389696.0,46787.0,389696.0
2019-05-29,13202.0,397474.0,108175.0,397474.0,53037.0,397474.0
2019-05-30,4602.0,399144.0,114016.0,399144.0,57589.0,399144.0
2019-05-31,952.0,403482.0,112542.0,403482.0,61327.0,403482.0
2019-06-03,110295.0,406061.0,64485.0,406061.0,39591.0,406061.0
2019-06-04,109984.0,409788.0,64705.0,409788.0,41098.0,409788.0
2019-06-05,111450.0,419396.0,67273.0,419396.0,42304.0,419396.0
2019-06-06,108456.0,422282.0,68853.0,422282.0,43441.0,422282.0
2019-06-07,102783.0,420720.0,66843.0,420720.0,46897.0,420720.0
2019-06-10,97808.0,419039.0,67235.0,419039.0,48880.0,419039.0
2019-06-11,87799.0,414562.0,70125.0,414562.0,54468.0,414562.0
2019-06-12,77853.0,408797.0,72547.0,408797.0,57416.0,408797.0
2019-06-13,70471.0,410458.0,77342.0,410458.0,60058.0,410458.0
2019-06-14,63911.0,413592.0,83660.0,413592.0,59955.0,413592.0
2019-06-17,58138.0,411026.0,87074.0,411026.0,60228.0,411026.0
2019-06-18,53785.0,411744.0,90340.0,411744.0,60521.0,411744.0
2019-06-19,48867.0,413278.0,96249.0,413278.0,61349.0,413278.0
2019-06-20,41702.0,412453.0,98535.0,412453.0,61835.0,412453.0
2019-06-21,33825.0,404860.0,95712.0,404860.0,61230.0,404860.0
2019-06-24,28611.0,402585.0,99496.0,402585.0,60811.0,402585.0
2019-06-25,18913.0,393915.0,100800.0,393915.0,60436.0,393915.0
2019-06-26,9694.0,388285.0,99098.0,388285.0,59751.0,388285.0
2019-06-27,2608.0,382352.0,99569.0,382352.0,57540.0,382352.0
2019-06-28,257.0,378052.0,97000.0,378052.0,57071.0,378052.0
2019-07-01,97852.0,383314.0,58267.0,383314.0,41827.0,383314.0
2019-07-02,94717.0,384203.0,59178.0,384203.0,43139.0,384203.0
2019-07-03,93272.0,383253.0,57290.0,383253.0,42916.0,383253.0
2019-07-05,95534.0,391305.0,62360.0,391305.0,43008.0,391305.0
2019-07-08,95247.0,398047.0,64220.0,398047.0,45471.0,398047.0
2019-07-09,91774.0,401423.0,67467.0,401423.0,47561.0,401423.0
2019-07-10,86636.0,404662.0,74485.0,404662.0,48451.0,404662.0
2019-07-11,81208.0,401548.0,75141.0,401548.0,49589.0,401548.0
2019-07-12,76528.0,397702.0,76245.0,397702.0,47045.0,397702.0
2019-07-15,72313.0,396289.0,78019.0,396289.0,45549.0,396289.0
2019-07-16,68395.0,405808.0,84899.0,405808.0,49442.0,405808.0
2019-07-17,66266.0,412446.0,88235.0,412446.0,53098.0,412446.0
2019-07-18,59042.0,425232.0,99995.0,425232.0,58400.0,425232.0
2019-07-19,50871.0,421443.0,105121.0,421443.0,59292.0,421443.0
2019-07-22,46946.0,423603.0,109271.0,423603.0,60823.0,423603.0
2019-07-23,41435.0,431740.0,115696.0,431740.0,66240.0,431740.0
2019-07-24,33892.0,438312.0,124507.0,438312.0,68657.0,438312.0
2019-07-25,30180.0,439496.0,126814.0,439496.0,71362.0,439496.0
2019-07-26,20337.0,437649.0,130805.0,437649.0,73463.0,437649.0
2019-07-29,12951.0,438385.0,137107.0,438385.0,72983.0,438385.0
2019-07-30,4011.0,433032.0,140609.0,433032.0,73896.0,433032.0
2019-07-31,1593.0,425248.0,136406.0,425248.0,72641.0,425248.0
2019-08-01,132233.0,429563.0,73460.0,429563.0,44713.0,429563.0
2019-08-02,131321.0,430899.0,76152.0,430899.0,44250.0,430899.0
2019-08-05,133234.0,439121.0,78157.0,439121.0,44071.0,439121.0
2019-08-06,130665.0,441184.0,77221.0,441184.0,45771.0,441184.0
2019-08-07,128710.0,450396.0,77760.0,450396.0,47975.0,450396.0
2019-08-08,122548.0,447786.0,79151.0,447786.0,46460.0,447786.0
2019-08-09,116664.0,447987.0,80531.0,447987.0,46660.0,447987.0
2019-08-12,113116.0,450890.0,83551.0,450890.0,47604.0,450890.0
2019-08-13,106756.0,451439.0,88799.0,451439.0,47161.0,451439.0
2019-08-14,99833.0,449670.0,91270.0,449670.0,47226.0,449670.0
2019-08-15,91270.0,450918.0,97955.0,450918.0,49260.0,450918.0
2019-08-16,86784.0,450477.0,101301.0,450477.0,49727.0,450477.0
2019-08-19,81102.0,449144.0,102966.0,449144.0,51029.0,449144.0
2019-08-20,71861.0,446804.0,107356.0,446804.0,51451.0,446804.0
2019-08-21,63865.0,445148.0,111517.0,445148.0,52533.0,445148.0
2019-08-22,55974.0,443915.0,114378.0,443915.0,53496.0,443915.0
2019-08-23,47162.0,442050.0,116606.0,442050.0,53479.0,442050.0
2019-08-26,36624.0,438332.0,121045.0,438332.0,54288.0,438332.0
2019-08-27,21678.0,426837.0,119591.0,426837.0,56499.0,426837.0
2019-08-28,14387.0,415968.0,115560.0,415968.0,56623.0,415968.0
2019-08-29,5819.0,413331.0,118625.0,413331.0,56928.0,413331.0
2019-08-30,1798.0,410744.0,116614.0,410744.0,59777.0,410744.0
2019-09-03,111282.0,418483.0,64673.0,418483.0,65513.0,418483.0
2019-09-04,110948.0,422517.0,67037.0,422517.0,65798.0,422517.0
2019-09-05,108767.0,423279.0,71084.0,423279.0,64773.0,423279.0
2019-09-06,105362.0,424349.0,74721.0,424349.0,64567.0,424349.0
2019-09-09,100344.0,420756.0,75137.0,420756.0,63903.0,420756.0
2019-09-10,90541.0,416941.0,79385.0,416941.0,64840.0,416941.0
2019-09-11,84627.0,419045.0,83559.0,419045.0,66930.0,419045.0
2019-09-12,78669.0,420842.0,88356.0,420842.0,66286.0,420842.0
2019-09-13,75893.0,423170.0,91426.0,423170.0,66152.0,423170.0
2019-09-16,65758.0,413297.0,93331.0,413297.0,67382.0,413297.0
2019-09-17,58238.0,420119.0,101944.0,420119.0,68682.0,420119.0
2019-09-18,51820.0,420045.0,103016.0,420045.0,68936.0,420045.0
2019-09-19,44352.0,411676.0,102608.0,411676.0,67610.0,411676.0
2019-09-20,40960.0,415662.0,104214.0,415662.0,68752.0,415662.0
2019-09-23,34652.0,416184.0,108957.0,416184.0,68478.0,416184.0
2019-09-24,29435.0,417082.0,109795.0,417082.0,70908.0,417082.0
2019-09-25,19586.0,403873.0,110467.0,403873.0,68951.0,403873.0
2019-09-26,12457.0,399874.0,112978.0,399874.0,70164.0,399874.0
2019-09-27,3807.0,403559.0,114778.0,403559.0,76837.0,403559.0
2019-09-30,1129.0,404784.0,114392.0,404784.0,76145.0,404784.0
2019-10-01,113156.0,407627.0,74750.0,407627.0,49560.0,407627.0
2019-10-02,108895.0,407963.0,75688.0,407963.0,50292.0,407963.0
2019-10-03,103998.0,409730.0,74119.0,409730.0,51796.0,409730.0
2019-10-04,103299.0,416664.0,75933.0,416664.0,54548.0,416664.0
2019-10-07,103201.0,421862.0,77088.0,421862.0,54987.0,421862.0
2019-10-08,98545.0,423517.0,76599.0,423517.0,55591.0,423517.0
2019-10-09,92487.0,431971.0,83381.0,431971.0,57763.0,431971.0
2019-10-10,88654.0,445088.0,91107.0,445088.0,62345.0,445088.0
2019-10-11,82640.0,444149.0,95158.0,444149.0,62883.0,444149.0
2019-10-14,72796.0,434036.0,100528.0,434036.0,56200.0,434036.0
2019-10-15,69913.0,430656.0,100726.0,430656.0,57151.0,430656.0
2019-10-16,66402.0,441091.0,104679.0,441091.0,64681.0,441091.0
2019-10-17,58997.0,444756.0,110525.0,444756.0,68274.0,444756.0
2019-10-18,58285.0,457996.0,119128.0,457996.0,71402.0,457996.0
2019-10-21,55999.0,464323.0,124020.0,464323.0,73089.0,464323.0
2019-10-22,49634.0,464515.0,128974.0,464515.0,72934.0,464515.0
2019-10-23,39168.0,460142.0,129115.0,460142.0,75156.0,460142.0
2019-10-24,34263.0,472561.0,136569.0,472561.0,82295.0,472561.0
2019-10-25,29178.0,471212.0,135810.0,471212.0,84274.0,471212.0
2019-10-28,19972.0,466307.0,139894.0,466307.0,85539.0,466307.0
2019-10-29,13630.0,466389.0,144629.0,466389.0,87272.0,466389.0
2019-10-30,5147.0,459236.0,146400.0,459236.0,83489.0,459236.0
2019-10-31,623.0,452006.0,142306.0,452006.0,78965.0,452006.0
2019-11-01,135146.0,445330.0,77959.0,445330.0,38928.0,445330.0
2019-11-04,133632.0,447083.0,80315.0,447083.0,39238.0,447083.0
2019-11-05,134141.0,453680.0,79964.0,453680.0,42485.0,453680.0
2019-11-06,132234.0,454348.0,78773.0,454348.0,46701.0,454348.0
2019-11-07,126479.0,457520.0,80142.0,457520.0,50548.0,457520.0
2019-11-08,112711.0,449471.0,82474.0,449471.0,54073.0,449471.0
2019-11-11,101813.0,441935.0,86957.0,441935.0,55345.0,441935.0
2019-11-12,90655.0,437034.0,94105.0,437034.0,50876.0,437034.0
2019-11-13,83915.0,432995.0,96241.0,432995.0,48729.0,432995.0
2019-11-14,82362.0,432703.0,98112.0,432703.0,48444.0,432703.0
2019-11-15,75230.0,440971.0,102933.0,440971.0,49257.0,440971.0
2019-11-18,67114.0,435835.0,104891.0,435835.0,50335.0,435835.0
2019-11-19,55022.0,423335.0,106551.0,423335.0,45516.0,423335.0
2019-11-20,48507.0,433979.0,114834.0,433979.0,51235.0,433979.0
2019-11-21,39892.0,436171.0,118118.0,436171.0,53777.0,436171.0
2019-11-22,29974.0,431248.0,119230.0,431248.0,56638.0,431248.0
