,CO1 Comdty ,CO1 Comdty ,CO2 Comdty ,CO2 Comdty ,CO3 Comdty,CO3 Comdty
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2023-04-27,111824.0,2256002.0,562790.0,2256002.0,293879.0,2256002.0
2023-04-28,106105.0,2236959.0,558955.0,2236959.0,300227.0,2236959.0
2023-05-01,554395.0,2133576.0,305962.0,2133576.0,206752.0,2133576.0
2023-05-02,543775.0,2148832.0,306384.0,2148832.0,210759.0,2148832.0
2023-05-03,526174.0,2151289.0,313287.0,2151289.0,219409.0,2151289.0
2023-05-04,517165.0,2175768.0,321380.0,2175768.0,221423.0,2175768.0
2023-05-05,483297.0,2159704.0,329745.0,2159704.0,225824.0,2159704.0
2023-05-08,465447.0,2170431.0,340415.0,2170431.0,232894.0,2170431.0
2023-05-09,447714.0,2174692.0,340970.0,2174692.0,242967.0,2174692.0
2023-05-10,431085.0,2184498.0,353429.0,2184498.0,246038.0,2184498.0
2023-05-11,402825.0,2182238.0,350632.0,2182238.0,266946.0,2182238.0
2023-05-12,390835.0,2207254.0,345252.0,2207254.0,282071.0,2207254.0
2023-05-15,389342.0,2217291.0,348376.0,2217291.0,286850.0,2217291.0
2023-05-16,374994.0,2217023.0,356919.0,2217023.0,289317.0,2217023.0
2023-05-17,360993.0,2225006.0,376264.0,2225006.0,293700.0,2225006.0
2023-05-18,358006.0,2265130.0,412468.0,2265130.0,297104.0,2265130.0
2023-05-19,338009.0,2268415.0,426527.0,2268415.0,302694.0,2268415.0
2023-05-22,299492.0,2257645.0,443276.0,2257645.0,309947.0,2257645.0
2023-05-23,250520.0,2254961.0,474870.0,2254961.0,318268.0,2254961.0
2023-05-24,208731.0,2237400.0,484002.0,2237400.0,327597.0,2237400.0
2023-05-25,172330.0,2219748.0,492558.0,2219748.0,339913.0,2219748.0
2023-05-26,131147.0,2218605.0,507848.0,2218605.0,350706.0,2218605.0
2023-05-29,126530.0,2228336.0,514486.0,2228336.0,354939.0,2228336.0
2023-05-30,92608.0,2247979.0,535924.0,2247979.0,369354.0,2247979.0
2023-05-31,86067.0,2292950.0,533781.0,2292950.0,388655.0,2292950.0
2023-06-01,517160.0,2219697.0,395845.0,2219697.0,191824.0,2219697.0
2023-06-02,515035.0,2222512.0,401983.0,2222512.0,193327.0,2222512.0
2023-06-05,488601.0,2203721.0,405792.0,2203721.0,190697.0,2203721.0
2023-06-06,476299.0,2209547.0,410602.0,2209547.0,199072.0,2209547.0
2023-06-07,449314.0,2162742.0,405164.0,2162742.0,188417.0,2162742.0
2023-06-08,422533.0,2135888.0,399975.0,2135888.0,189634.0,2135888.0
2023-06-09,397082.0,2139429.0,417591.0,2139429.0,190351.0,2139429.0
2023-06-12,365124.0,2156450.0,431724.0,2156450.0,196517.0,2156450.0
2023-06-13,351405.0,2181002.0,443345.0,2181002.0,212674.0,2181002.0
2023-06-14,335820.0,2221016.0,457064.0,2221016.0,226671.0,2221016.0
2023-06-15,322754.0,2232587.0,463938.0,2232587.0,236869.0,2232587.0
2023-06-16,312637.0,2251115.0,481956.0,2251115.0,240296.0,2251115.0
2023-06-19,298304.0,2247880.0,484919.0,2247880.0,247201.0,2247880.0
2023-06-20,256011.0,2231114.0,497382.0,2231114.0,251565.0,2231114.0
2023-06-21,245966.0,2246769.0,505587.0,2246769.0,261793.0,2246769.0
2023-06-22,217058.0,2278455.0,537423.0,2278455.0,274505.0,2278455.0
2023-06-23,192738.0,2296145.0,552242.0,2296145.0,281483.0,2296145.0
2023-06-26,177218.0,2289646.0,546702.0,2289646.0,283808.0,2289646.0
2023-06-27,146366.0,2293897.0,546927.0,2293897.0,310955.0,2293897.0
2023-06-28,114378.0,2271893.0,540534.0,2271893.0,321344.0,2271893.0
2023-06-29,82941.0,2237365.0,541875.0,2237365.0,323758.0,2237365.0
2023-06-30,79440.0,2254730.0,544617.0,2254730.0,329118.0,2254730.0
2023-07-03,530683.0,2196827.0,344727.0,2196827.0,198821.0,2196827.0
2023-07-04,526879.0,2197042.0,345440.0,2197042.0,197962.0,2197042.0
2023-07-05,513089.0,2211238.0,359787.0,2211238.0,204658.0,2211238.0
2023-07-06,497762.0,2236326.0,373574.0,2236326.0,214799.0,2236326.0
2023-07-07,502029.0,2238034.0,378184.0,2238034.0,212584.0,2238034.0
2023-07-10,472344.0,2229923.0,393155.0,2229923.0,216588.0,2229923.0
2023-07-11,452148.0,2246265.0,405979.0,2246265.0,222742.0,2246265.0
2023-07-12,423636.0,2242373.0,402316.0,2242373.0,231415.0,2242373.0
2023-07-13,412897.0,2269462.0,411796.0,2269462.0,243694.0,2269462.0
2023-07-14,382331.0,2251141.0,419860.0,2251141.0,253414.0,2251141.0
2023-07-17,359344.0,2244501.0,423564.0,2244501.0,257979.0,2244501.0
2023-07-18,320431.0,2242738.0,438118.0,2242738.0,270822.0,2242738.0
2023-07-19,291352.0,2238981.0,454632.0,2238981.0,276456.0,2238981.0
2023-07-20,276107.0,2253712.0,471999.0,2253712.0,275338.0,2253712.0
2023-07-21,249831.0,2270627.0,502714.0,2270627.0,279357.0,2270627.0
2023-07-24,229571.0,2282211.0,516307.0,2282211.0,285101.0,2282211.0
2023-07-25,208832.0,2291387.0,526583.0,2291387.0,298192.0,2291387.0
2023-07-26,153461.0,2280254.0,546671.0,2280254.0,319591.0,2280254.0
2023-07-27,113192.0,2271676.0,567004.0,2271676.0,332012.0,2271676.0
2023-07-28,79194.0,2256772.0,574612.0,2256772.0,331024.0,2256772.0
2023-07-31,73703.0,2253186.0,569424.0,2253186.0,337930.0,2253186.0
2023-08-01,563614.0,2206066.0,348510.0,2206066.0,316037.0,2206066.0
2023-08-02,540657.0,2211056.0,357800.0,2211056.0,309377.0,2211056.0
2023-08-03,525522.0,2207757.0,368834.0,2207757.0,308921.0,2207757.0
2023-08-04,517390.0,2215135.0,378052.0,2215135.0,313421.0,2215135.0
2023-08-07,503662.0,2228155.0,384035.0,2228155.0,319041.0,2228155.0
2023-08-08,484074.0,2245066.0,404727.0,2245066.0,325663.0,2245066.0
2023-08-09,462892.0,2248380.0,409695.0,2248380.0,325721.0,2248380.0
2023-08-10,432857.0,2238420.0,417160.0,2238420.0,330678.0,2238420.0
2023-08-11,407060.0,2211738.0,415101.0,2211738.0,333121.0,2211738.0
2023-08-14,396861.0,2223910.0,422533.0,2223910.0,341251.0,2223910.0
2023-08-15,389221.0,2240650.0,428119.0,2240650.0,350016.0,2240650.0
2023-08-16,378573.0,2232009.0,432203.0,2232009.0,357518.0,2232009.0
2023-08-17,368070.0,2234913.0,441884.0,2234913.0,363608.0,2234913.0
2023-08-18,370133.0,2262644.0,456115.0,2262644.0,361646.0,2262644.0
2023-08-21,329597.0,2233392.0,471093.0,2233392.0,357040.0,2233392.0
2023-08-22,301125.0,2246970.0,480179.0,2246970.0,367242.0,2246970.0
2023-08-23,267018.0,2252711.0,497775.0,2252711.0,367978.0,2252711.0
2023-08-24,233084.0,2258723.0,509647.0,2258723.0,390977.0,2258723.0
2023-08-25,188688.0,2202982.0,501939.0,2202982.0,392957.0,2202982.0
2023-08-28,164860.0,2199022.0,506943.0,2199022.0,396115.0,2199022.0
2023-08-29,124719.0,2190636.0,517892.0,2190636.0,406786.0,2190636.0
2023-08-30,77788.0,2174842.0,527287.0,2174842.0,414837.0,2174842.0
2023-08-31,73941.0,2219227.0,537987.0,2219227.0,423406.0,2219227.0
2023-09-01,506279.0,2177789.0,439544.0,2177789.0,200319.0,2177789.0
2023-09-04,500483.0,2179958.0,445748.0,2179958.0,199412.0,2179958.0
2023-09-05,508298.0,2239631.0,458823.0,2239631.0,214896.0,2239631.0
2023-09-06,494883.0,2245099.0,466427.0,2245099.0,214283.0,2245099.0
2023-09-07,488894.0,2253757.0,467928.0,2253757.0,221021.0,2253757.0
2023-09-08,474586.0,2259560.0,467757.0,2259560.0,229715.0,2259560.0
2023-09-11,456241.0,2261051.0,479903.0,2261051.0,239010.0,2261051.0
2023-09-12,435290.0,2258654.0,474469.0,2258654.0,248908.0,2258654.0
2023-09-13,414870.0,2255764.0,476312.0,2255764.0,259517.0,2255764.0
2023-09-14,391537.0,2270087.0,502790.0,2270087.0,265134.0,2270087.0
2023-09-15,391054.0,2248376.0,489054.0,2248376.0,269367.0,2248376.0
2023-09-18,362132.0,2229795.0,492983.0,2229795.0,265351.0,2229795.0
2023-09-19,331723.0,2275126.0,531768.0,2275126.0,285813.0,2275126.0
2023-09-20,293749.0,2280826.0,559678.0,2280826.0,289110.0,2280826.0
2023-09-21,278548.0,2334655.0,588592.0,2334655.0,305624.0,2334655.0
2023-09-22,227988.0,2331072.0,597314.0,2331072.0,320804.0,2331072.0
2023-09-25,201462.0,2310942.0,596731.0,2310942.0,327618.0,2310942.0
2023-09-26,154983.0,2283845.0,600979.0,2283845.0,335016.0,2283845.0
2023-09-27,112062.0,2267221.0,618542.0,2267221.0,330013.0,2267221.0
2023-09-28,68330.0,2227200.0,626169.0,2227200.0,343194.0,2227200.0
2023-09-29,64664.0,2249343.0,619883.0,2249343.0,362150.0,2249343.0
2023-10-02,587776.0,2173591.0,369779.0,2173591.0,169988.0,2173591.0
2023-10-03,566138.0,2167965.0,379027.0,2167965.0,177057.0,2167965.0
2023-10-04,543287.0,2164563.0,383217.0,2164563.0,180837.0,2164563.0
2023-10-05,537381.0,2174495.0,396481.0,2174495.0,181036.0,2174495.0
2023-10-06,520472.0,2166602.0,398529.0,2166602.0,182887.0,2166602.0
2023-10-09,514726.0,2181106.0,393789.0,2181106.0,187615.0,2181106.0
2023-10-10,498501.0,2186932.0,392581.0,2186932.0,182783.0,2186932.0
2023-10-11,490728.0,2207010.0,392953.0,2207010.0,192874.0,2207010.0
2023-10-12,476514.0,2202183.0,401044.0,2202183.0,193204.0,2202183.0
2023-10-13,452773.0,2197185.0,422282.0,2197185.0,194836.0,2197185.0
2023-10-16,436893.0,2193965.0,427914.0,2193965.0,197026.0,2193965.0
2023-10-17,413968.0,2200741.0,445715.0,2200741.0,198255.0,2200741.0
2023-10-18,390248.0,2212007.0,461579.0,2212007.0,204294.0,2212007.0
2023-10-19,371296.0,2222675.0,475815.0,2222675.0,209577.0,2222675.0
2023-10-20,348511.0,2214309.0,493546.0,2214309.0,212841.0,2214309.0
2023-10-23,316128.0,2181647.0,485545.0,2181647.0,222517.0,2181647.0
2023-10-24,290783.0,2189942.0,488829.0,2189942.0,243071.0,2189942.0
2023-10-25,268549.0,2220862.0,519417.0,2220862.0,256034.0,2220862.0
2023-10-26,206585.0,2214883.0,535617.0,2214883.0,273199.0,2214883.0
2023-10-27,180425.0,2222334.0,548798.0,2222334.0,282063.0,2222334.0
2023-10-30,136666.0,2198080.0,546007.0,2198080.0,291767.0,2198080.0
2023-10-31,132353.0,2239499.0,558852.0,2239499.0,306536.0,2239499.0
2023-11-01,535419.0,2070464.0,291610.0,2070464.0,193637.0,2070464.0
2023-11-02,525024.0,2090249.0,299878.0,2090249.0,200091.0,2090249.0
2023-11-03,500043.0,2077974.0,304033.0,2077974.0,207998.0,2077974.0
2023-11-06,486222.0,2097079.0,314458.0,2097079.0,220096.0,2097079.0
2023-11-07,453935.0,2078235.0,318461.0,2078235.0,221382.0,2078235.0
2023-11-08,418837.0,2055346.0,319684.0,2055346.0,220995.0,2055346.0
2023-11-09,391475.0,2042100.0,319297.0,2042100.0,225263.0,2042100.0
2023-11-10,383442.0,2053620.0,324591.0,2053620.0,232304.0,2053620.0
2023-11-13,371783.0,2059413.0,327621.0,2059413.0,238363.0,2059413.0
2023-11-14,353996.0,2062958.0,334583.0,2062958.0,244096.0,2062958.0
2023-11-15,347160.0,2076749.0,342634.0,2076749.0,248251.0,2076749.0
2023-11-16,333900.0,2102745.0,354447.0,2102745.0,264906.0,2102745.0
2023-11-17,303599.0,2084368.0,370305.0,2084368.0,265969.0,2084368.0
2023-11-20,283157.0,2096555.0,396277.0,2096555.0,268849.0,2096555.0
2023-11-21,258394.0,2100688.0,408060.0,2100688.0,275250.0,2100688.0
2023-11-22,235416.0,2117291.0,433765.0,2117291.0,276068.0,2117291.0
2023-11-23,226820.0,2104721.0,424318.0,2104721.0,278106.0,2104721.0
2023-11-24,213595.0,2103670.0,427718.0,2103670.0,278692.0,2103670.0
2023-11-27,170919.0,2084322.0,436262.0,2084322.0,280729.0,2084322.0
2023-11-28,124537.0,2074138.0,457314.0,2074138.0,286564.0,2074138.0
2023-11-29,92970.0,2085049.0,482743.0,2085049.0,296929.0,2085049.0
2023-11-30,89553.0,2119668.0,493353.0,2119668.0,313983.0,2119668.0
2023-12-01,465691.0,2020259.0,319813.0,2020259.0,152251.0,2020259.0
2023-12-04,453496.0,2020341.0,315795.0,2020341.0,159082.0,2020341.0
2023-12-05,443741.0,2014213.0,319967.0,2014213.0,152933.0,2014213.0
2023-12-06,424314.0,2079140.0,333851.0,2079140.0,173970.0,2079140.0
2023-12-07,406517.0,2051502.0,346382.0,2051502.0,168203.0,2051502.0
2023-12-08,390845.0,2065435.0,360565.0,2065435.0,170496.0,2065435.0
2023-12-11,377295.0,2094701.0,377134.0,2094701.0,180496.0,2094701.0
2023-12-12,367577.0,2147008.0,406271.0,2147008.0,194669.0,2147008.0
2023-12-13,347748.0,2157545.0,411501.0,2157545.0,204667.0,2157545.0
2023-12-14,321851.0,2154245.0,422061.0,2154245.0,207852.0,2154245.0
2023-12-15,291960.0,2151159.0,433982.0,2151159.0,216572.0,2151159.0
2023-12-18,259566.0,2162850.0,457663.0,2162850.0,229621.0,2162850.0
2023-12-19,231192.0,2151520.0,470661.0,2151520.0,229627.0,2151520.0
2023-12-20,195400.0,2133932.0,485790.0,2133932.0,232954.0,2133932.0
2023-12-21,168527.0,2138648.0,509931.0,2138648.0,240821.0,2138648.0
2023-12-22,147491.0,2127750.0,525465.0,2127750.0,247348.0,2127750.0
2023-12-26,123779.0,2122196.0,540100.0,2122196.0,248959.0,2122196.0
2023-12-27,83119.0,2112232.0,555755.0,2112232.0,260315.0,2112232.0
2023-12-28,77638.0,2118019.0,560584.0,2118019.0,260747.0,2118019.0
2023-12-29,552541.0,2035248.0,262954.0,2035248.0,149330.0,2035248.0
2024-01-02,526073.0,2022017.0,265607.0,2022017.0,158570.0,2022017.0
2024-01-03,520589.0,2038755.0,280876.0,2038755.0,157769.0,2038755.0
2024-01-04,499963.0,2068677.0,309521.0,2068677.0,160981.0,2068677.0
2024-01-05,494881.0,2084593.0,326064.0,2084593.0,162882.0,2084593.0
2024-01-08,464344.0,2098803.0,341678.0,2098803.0,176620.0,2098803.0
2024-01-09,444047.0,2093712.0,349435.0,2093712.0,179778.0,2093712.0
2024-01-10,418606.0,2093338.0,362475.0,2093338.0,190208.0,2093338.0
2024-01-11,413438.0,2146044.0,390143.0,2146044.0,204865.0,2146044.0
2024-01-12,400825.0,2169933.0,403577.0,2169933.0,218138.0,2169933.0
2024-01-15,391148.0,2176276.0,411812.0,2176276.0,226600.0,2176276.0
2024-01-16,388280.0,2197610.0,421291.0,2197610.0,234249.0,2197610.0
2024-01-17,360000.0,2202970.0,434428.0,2202970.0,241015.0,2202970.0
2024-01-18,329919.0,2211272.0,457430.0,2211272.0,248988.0,2211272.0
2024-01-19,299751.0,2215673.0,484518.0,2215673.0,250144.0,2215673.0
2024-01-22,276740.0,2212156.0,497092.0,2212156.0,252413.0,2212156.0
2024-01-23,236801.0,2194842.0,502920.0,2194842.0,258304.0,2194842.0
2024-01-24,210570.0,2191661.0,519764.0,2191661.0,257491.0,2191661.0
2024-01-25,187952.0,2215634.0,536803.0,2215634.0,273108.0,2215634.0
2024-01-26,141273.0,2229905.0,564532.0,2229905.0,284905.0,2229905.0
2024-01-29,104761.0,2213731.0,568570.0,2213731.0,296001.0,2213731.0
2024-01-30,68266.0,2217419.0,588116.0,2217419.0,305684.0,2217419.0
2024-01-31,63100.0,2250659.0,596573.0,2250659.0,318351.0,2250659.0
2024-02-01,590281.0,2244928.0,340649.0,2244928.0,232627.0,2244928.0
2024-02-02,556755.0,2206515.0,334245.0,2206515.0,225832.0,2206515.0
2024-02-05,540620.0,2226123.0,348702.0,2226123.0,236602.0,2226123.0
2024-02-06,534207.0,2235957.0,356435.0,2235957.0,240604.0,2235957.0
2024-02-07,516535.0,2245980.0,372016.0,2245980.0,240966.0,2245980.0
2024-02-08,520213.0,2292207.0,399799.0,2292207.0,250594.0,2292207.0
2024-02-09,486916.0,2303097.0,428854.0,2303097.0,252669.0,2303097.0
2024-02-12,457637.0,2297123.0,449758.0,2297123.0,253399.0,2297123.0
2024-02-13,428936.0,2290084.0,464669.0,2290084.0,257136.0,2290084.0
2024-02-14,400221.0,2257667.0,470119.0,2257667.0,258991.0,2257667.0
2024-02-15,378154.0,2255950.0,486301.0,2255950.0,265100.0,2255950.0
2024-02-16,336645.0,2231495.0,490398.0,2231495.0,275270.0,2231495.0
2024-02-19,318294.0,2244403.0,506457.0,2244403.0,282050.0,2244403.0
2024-02-20,279047.0,2251073.0,526324.0,2251073.0,287371.0,2251073.0
2024-02-21,247091.0,2250213.0,547149.0,2250213.0,285414.0,2250213.0
2024-02-22,219962.0,2281704.0,569259.0,2281704.0,292802.0,2281704.0
2024-02-23,188172.0,2251222.0,562345.0,2251222.0,287773.0,2251222.0
2024-02-26,136721.0,2224450.0,566960.0,2224450.0,302446.0,2224450.0
2024-02-27,107699.0,2239658.0,581677.0,2239658.0,317254.0,2239658.0
2024-02-28,68214.0,2203963.0,570411.0,2203963.0,319654.0,2203963.0
2024-02-29,62026.0,2227708.0,577948.0,2227708.0,329138.0,2227708.0
2024-03-01,593033.0,2217765.0,344209.0,2217765.0,196565.0,2217765.0
2024-03-04,564495.0,2203863.0,349649.0,2203863.0,191287.0,2203863.0
2024-03-05,551331.0,2212655.0,346966.0,2212655.0,204389.0,2212655.0
2024-03-06,541646.0,2213880.0,343599.0,2213880.0,201622.0,2213880.0
2024-03-07,505293.0,2205473.0,356893.0,2205473.0,195179.0,2205473.0
2024-03-08,481810.0,2217172.0,373736.0,2217172.0,202891.0,2217172.0
2024-03-11,465992.0,2254649.0,394430.0,2254649.0,219455.0,2254649.0
2024-03-12,452565.0,2275907.0,406918.0,2275907.0,230325.0,2275907.0
2024-03-13,457463.0,2359404.0,452269.0,2359404.0,245335.0,2359404.0
2024-03-14,448609.0,2364375.0,461722.0,2364375.0,243310.0,2364375.0
2024-03-15,416646.0,2375657.0,477899.0,2375657.0,255884.0,2375657.0
2024-03-18,378902.0,2365501.0,488722.0,2365501.0,267358.0,2365501.0
2024-03-19,328392.0,2304630.0,488203.0,2304630.0,263863.0,2304630.0
2024-03-20,292331.0,2316767.0,529472.0,2316767.0,263553.0,2316767.0
2024-03-21,237540.0,2303013.0,549192.0,2303013.0,281565.0,2303013.0
2024-03-22,206541.0,2309428.0,555528.0,2309428.0,292906.0,2309428.0
2024-03-25,169162.0,2325821.0,583946.0,2325821.0,308226.0,2325821.0
2024-03-26,137464.0,2335237.0,605142.0,2335237.0,310571.0,2335237.0
2024-03-27,91101.0,2321124.0,610314.0,2321124.0,327460.0,2321124.0
2024-03-28,85516.0,2360359.0,634804.0,2360359.0,345962.0,2360359.0
2024-04-01,619616.0,2259842.0,347117.0,2259842.0,167635.0,2259842.0
2024-04-02,596214.0,2262347.0,344907.0,2262347.0,175512.0,2262347.0
2024-04-03,582389.0,2260112.0,357860.0,2260112.0,174865.0,2260112.0
2024-04-04,577998.0,2288123.0,376707.0,2288123.0,179041.0,2288123.0
2024-04-05,582038.0,2329111.0,403849.0,2329111.0,181139.0,2329111.0
2024-04-08,559240.0,2325421.0,413932.0,2325421.0,181913.0,2325421.0
2024-04-09,555476.0,2357100.0,425765.0,2357100.0,187590.0,2357100.0
2024-04-10,549106.0,2401397.0,450802.0,2401397.0,199940.0,2401397.0
2024-04-11,557234.0,2439040.0,467029.0,2439040.0,199482.0,2439040.0
2024-04-12,535181.0,2468508.0,479902.0,2468508.0,212324.0,2468508.0
2024-04-15,513520.0,2482540.0,500165.0,2482540.0,219623.0,2482540.0
2024-04-16,494328.0,2514048.0,520549.0,2514048.0,233571.0,2514048.0
2024-04-17,478114.0,2552121.0,542308.0,2552121.0,243123.0,2552121.0
2024-04-18,445253.0,2571898.0,577446.0,2571898.0,253707.0,2571898.0
2024-04-19,405789.0,2548134.0,572688.0,2548134.0,271745.0,2548134.0
2024-04-22,339535.0,2536502.0,592393.0,2536502.0,287369.0,2536502.0
2024-04-23,279976.0,2518717.0,623181.0,2518717.0,295124.0,2518717.0
2024-04-24,259436.0,2518962.0,627090.0,2518962.0,293190.0,2518962.0
2024-04-25,190475.0,2473214.0,633639.0,2473214.0,300584.0,2473214.0
2024-04-26,157558.0,2474642.0,643171.0,2474642.0,311213.0,2474642.0
2024-04-29,91727.0,2407604.0,632021.0,2407604.0,319012.0,2407604.0
2024-04-30,86242.0,2411997.0,624770.0,2411997.0,326287.0,2411997.0
2024-05-01,598810.0,2310994.0,328164.0,2310994.0,239428.0,2310994.0
2024-05-02,569598.0,2294792.0,319794.0,2294792.0,244745.0,2294792.0
2024-05-03,554277.0,2334579.0,337768.0,2334579.0,256685.0,2334579.0
2024-05-06,537744.0,2330428.0,344705.0,2330428.0,254103.0,2330428.0
2024-05-07,515104.0,2346596.0,358485.0,2346596.0,261826.0,2346596.0
2024-05-08,478184.0,2317997.0,349585.0,2317997.0,270232.0,2317997.0
2024-05-09,458488.0,2315442.0,357909.0,2315442.0,272062.0,2315442.0
2024-05-10,449626.0,2356468.0,380911.0,2356468.0,285286.0,2356468.0
2024-05-13,422190.0,2353791.0,396044.0,2353791.0,292456.0,2353791.0
2024-05-14,405526.0,2353244.0,387845.0,2353244.0,309935.0,2353244.0
2024-05-15,386238.0,2367149.0,394110.0,2367149.0,321169.0,2367149.0
2024-05-16,356709.0,2365051.0,408090.0,2365051.0,328505.0,2365051.0
2024-05-17,342494.0,2420960.0,415601.0,2420960.0,363972.0,2420960.0
2024-05-20,319482.0,2429435.0,422654.0,2429435.0,370049.0,2429435.0
2024-05-21,292995.0,2466851.0,444461.0,2466851.0,377983.0,2466851.0
2024-05-22,283005.0,2509401.0,469224.0,2509401.0,387653.0,2509401.0
2024-05-23,260758.0,2522177.0,487366.0,2522177.0,398543.0,2522177.0
2024-05-24,235021.0,2504114.0,480371.0,2504114.0,410273.0,2504114.0
2024-05-27,225805.0,2490522.0,478595.0,2490522.0,410630.0,2490522.0
2024-05-28,185290.0,2480251.0,498435.0,2480251.0,413192.0,2480251.0
2024-05-29,140124.0,2470319.0,511276.0,2470319.0,417386.0,2470319.0
2024-05-30,93635.0,2476769.0,535794.0,2476769.0,427888.0,2476769.0
2024-05-31,88715.0,2496410.0,535439.0,2496410.0,432600.0,2496410.0
2024-06-03,543834.0,2451448.0,436912.0,2451448.0,248212.0,2451448.0
2024-06-04,534063.0,2473917.0,442166.0,2473917.0,256673.0,2473917.0
2024-06-05,519881.0,2483941.0,447251.0,2483941.0,267327.0,2483941.0
2024-06-06,496966.0,2465602.0,439344.0,2465602.0,270694.0,2465602.0
2024-06-07,462887.0,2477505.0,449476.0,2477505.0,287181.0,2477505.0
2024-06-10,465552.0,2486966.0,461765.0,2486966.0,295365.0,2486966.0
2024-06-11,440361.0,2489035.0,483011.0,2489035.0,299811.0,2489035.0
2024-06-12,428798.0,2504951.0,505581.0,2504951.0,300597.0,2504951.0
2024-06-13,412625.0,2543982.0,529556.0,2543982.0,308933.0,2543982.0
2024-06-14,395561.0,2548222.0,536186.0,2548222.0,321235.0,2548222.0
2024-06-17,381261.0,2546219.0,547369.0,2546219.0,320660.0,2546219.0
2024-06-18,344778.0,2537719.0,540689.0,2537719.0,343216.0,2537719.0
2024-06-19,321791.0,2514764.0,534610.0,2514764.0,345213.0,2514764.0
2024-06-20,297531.0,2522464.0,548866.0,2522464.0,340400.0,2522464.0
2024-06-21,263219.0,2500289.0,550168.0,2500289.0,339435.0,2500289.0
2024-06-24,233595.0,2500416.0,560042.0,2500416.0,342172.0,2500416.0
2024-06-25,182482.0,2482706.0,574912.0,2482706.0,351719.0,2482706.0
2024-06-26,148306.0,2468387.0,581603.0,2468387.0,354365.0,2468387.0
2024-06-27,89641.0,2498839.0,620205.0,2498839.0,383578.0,2498839.0
2024-06-28,81100.0,2504653.0,622436.0,2504653.0,390896.0,2504653.0
2024-07-01,622047.0,2458769.0,408211.0,2458769.0,208404.0,2458769.0
2024-07-02,615293.0,2460531.0,405772.0,2460531.0,208718.0,2460531.0
2024-07-03,597528.0,2436936.0,397836.0,2436936.0,218580.0,2436936.0
2024-07-04,598138.0,2435911.0,393427.0,2435911.0,219434.0,2435911.0
