,XB1 Comdty ,XB1 Comdty ,XB2 Comdty ,XB2 Comdty ,XB3 Comdty ,XB3 Comdty 
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2018-11-09,107959.0,416352.0,118913.0,416352.0,40007.0,416352.0
2018-11-12,99429.0,419135.0,126811.0,419135.0,41647.0,419135.0
2018-11-13,91875.0,419830.0,128870.0,419830.0,42300.0,419830.0
2018-11-14,84411.0,415588.0,132288.0,415588.0,43525.0,415588.0
2018-11-15,77196.0,416019.0,138335.0,416019.0,44082.0,416019.0
2018-11-16,69046.0,414594.0,144127.0,414594.0,44303.0,414594.0
2018-11-19,63594.0,415143.0,147768.0,415143.0,44566.0,415143.0
2018-11-20,56922.0,415182.0,148966.0,415182.0,44973.0,415182.0
2018-11-21,49527.0,414465.0,150386.0,414465.0,46134.0,414465.0
2018-11-23,43927.0,411388.0,149712.0,411388.0,47117.0,411388.0
2018-11-26,35435.0,409609.0,152532.0,409609.0,48417.0,409609.0
2018-11-27,23279.0,397642.0,149635.0,397642.0,48690.0,397642.0
2018-11-28,16536.0,401379.0,152046.0,401379.0,52969.0,401379.0
2018-11-29,5757.0,398702.0,156503.0,398702.0,55579.0,398702.0
2018-11-30,1060.0,393863.0,151295.0,393863.0,58174.0,393863.0
2018-12-03,148710.0,402684.0,63911.0,402684.0,57483.0,402684.0
2018-12-04,141399.0,405069.0,66436.0,405069.0,58020.0,405069.0
2018-12-05,139019.0,411638.0,69256.0,411638.0,60180.0,411638.0
2018-12-06,131188.0,405028.0,69453.0,405028.0,59842.0,405028.0
2018-12-07,124211.0,406418.0,73517.0,406418.0,61181.0,406418.0
2018-12-10,112824.0,401438.0,75794.0,401438.0,62907.0,401438.0
2018-12-11,106778.0,404753.0,83262.0,404753.0,64967.0,404753.0
2018-12-12,93812.0,404808.0,88981.0,404808.0,68063.0,404808.0
2018-12-13,87620.0,414065.0,97706.0,414065.0,70204.0,414065.0
2018-12-14,76610.0,416110.0,107539.0,416110.0,72041.0,416110.0
2018-12-17,67761.0,417204.0,113455.0,417204.0,74472.0,417204.0
2018-12-18,61891.0,417604.0,115493.0,417604.0,76971.0,417604.0
2018-12-19,54458.0,414737.0,119562.0,414737.0,78038.0,414737.0
2018-12-20,48071.0,413704.0,124171.0,413704.0,77473.0,413704.0
2018-12-21,38355.0,411145.0,127792.0,411145.0,79468.0,411145.0
2018-12-24,32514.0,408207.0,128197.0,408207.0,80590.0,408207.0
2018-12-26,20741.0,399591.0,130671.0,399591.0,81440.0,399591.0
2018-12-27,11987.0,398725.0,135494.0,398725.0,83673.0,398725.0
2018-12-28,4098.0,391353.0,135749.0,391353.0,82945.0,391353.0
2018-12-31,709.0,390731.0,133863.0,390731.0,86170.0,390731.0
2019-01-02,134015.0,399312.0,88049.0,399312.0,38169.0,399312.0
2019-01-03,126342.0,395864.0,88121.0,395864.0,41044.0,395864.0
2019-01-04,120856.0,394879.0,88591.0,394879.0,43440.0,394879.0
2019-01-07,116415.0,399973.0,90719.0,399973.0,45781.0,399973.0
2019-01-08,118137.0,404907.0,90833.0,404907.0,49784.0,404907.0
2019-01-09,116090.0,414919.0,98539.0,414919.0,52185.0,414919.0
2019-01-10,113582.0,426244.0,103739.0,426244.0,54275.0,426244.0
2019-01-11,102994.0,426366.0,110896.0,426366.0,54905.0,426366.0
2019-01-14,96166.0,426889.0,115535.0,426889.0,55554.0,426889.0
2019-01-15,89057.0,429032.0,123691.0,429032.0,57264.0,429032.0
2019-01-16,81389.0,430266.0,130415.0,430266.0,59512.0,430266.0
2019-01-17,75526.0,432022.0,136579.0,432022.0,60938.0,432022.0
2019-01-18,70200.0,430592.0,138429.0,430592.0,62775.0,430592.0
2019-01-22,63085.0,433415.0,141576.0,433415.0,63715.0,433415.0
2019-01-23,54017.0,431042.0,142310.0,431042.0,62792.0,431042.0
2019-01-24,46766.0,428965.0,143473.0,428965.0,63611.0,428965.0
2019-01-25,39926.0,426204.0,141227.0,426204.0,65823.0,426204.0
2019-01-28,26614.0,424330.0,145637.0,424330.0,68326.0,424330.0
2019-01-29,16591.0,422703.0,147322.0,422703.0,70697.0,422703.0
2019-01-30,5736.0,417624.0,150413.0,417624.0,70962.0,417624.0
2019-01-31,1738.0,413381.0,144131.0,413381.0,72358.0,413381.0
2019-02-01,144566.0,414054.0,73990.0,414054.0,46445.0,414054.0
2019-02-04,136009.0,413376.0,76896.0,413376.0,48422.0,413376.0
2019-02-05,134860.0,418867.0,78836.0,418867.0,49968.0,418867.0
2019-02-06,129317.0,420361.0,82654.0,420361.0,51267.0,420361.0
2019-02-07,116600.0,416096.0,85440.0,416096.0,53003.0,416096.0
2019-02-08,117720.0,426466.0,92117.0,426466.0,55988.0,426466.0
2019-02-11,110544.0,428178.0,95616.0,428178.0,58077.0,428178.0
2019-02-12,96965.0,419806.0,98499.0,419806.0,58757.0,419806.0
2019-02-13,88045.0,417135.0,99523.0,417135.0,60410.0,417135.0
2019-02-14,83828.0,423562.0,105313.0,423562.0,61907.0,423562.0
2019-02-15,67392.0,421272.0,115973.0,421272.0,63725.0,421272.0
2019-02-19,52594.0,418637.0,124278.0,418637.0,64460.0,418637.0
2019-02-20,50583.0,420117.0,125882.0,420117.0,63575.0,420117.0
2019-02-21,45593.0,418065.0,125610.0,418065.0,64154.0,418065.0
2019-02-22,38150.0,417635.0,128878.0,417635.0,65093.0,417635.0
2019-02-25,27274.0,409765.0,129684.0,409765.0,65486.0,409765.0
2019-02-26,16766.0,402643.0,130846.0,402643.0,68310.0,402643.0
2019-02-27,4273.0,396007.0,134813.0,396007.0,72520.0,396007.0
2019-02-28,772.0,394008.0,133259.0,394008.0,72994.0,394008.0
2019-03-01,133043.0,398745.0,75915.0,398745.0,48737.0,398745.0
2019-03-04,128406.0,396793.0,78365.0,396793.0,48385.0,396793.0
2019-03-05,122036.0,394647.0,80114.0,394647.0,50901.0,394647.0
2019-03-06,116944.0,398004.0,85282.0,398004.0,52445.0,398004.0
2019-03-07,110435.0,398135.0,88488.0,398135.0,56085.0,398135.0
2019-03-08,102457.0,399885.0,92157.0,399885.0,61888.0,399885.0
2019-03-11,97504.0,399937.0,96402.0,399937.0,62086.0,399937.0
2019-03-12,93446.0,408171.0,104238.0,408171.0,63214.0,408171.0
2019-03-13,77886.0,409787.0,113237.0,409787.0,66796.0,409787.0
2019-03-14,69813.0,411272.0,121983.0,411272.0,66719.0,411272.0
2019-03-15,63469.0,407958.0,124153.0,407958.0,67409.0,407958.0
2019-03-18,58895.0,418089.0,134811.0,418089.0,67647.0,418089.0
2019-03-19,55113.0,425998.0,139537.0,425998.0,69653.0,425998.0
2019-03-20,50929.0,430900.0,144305.0,430900.0,70673.0,430900.0
2019-03-21,45605.0,432683.0,142263.0,432683.0,72764.0,432683.0
2019-03-22,37180.0,421696.0,143177.0,421696.0,67570.0,421696.0
2019-03-25,26527.0,416637.0,145028.0,416637.0,67059.0,416637.0
2019-03-26,19975.0,421797.0,150976.0,421797.0,69470.0,421797.0
2019-03-27,11023.0,412072.0,148792.0,412072.0,68116.0,412072.0
2019-03-28,3880.0,411825.0,148830.0,411825.0,70507.0,411825.0
2019-03-29,1057.0,411505.0,147957.0,411505.0,71763.0,411505.0
2019-04-01,142538.0,411995.0,76183.0,411995.0,48424.0,411995.0
2019-04-02,141192.0,420515.0,82159.0,420515.0,50030.0,420515.0
2019-04-03,143091.0,425665.0,83985.0,425665.0,49187.0,425665.0
2019-04-04,140907.0,430015.0,86414.0,430015.0,51496.0,430015.0
2019-04-05,134409.0,435568.0,90521.0,435568.0,53365.0,435568.0
2019-04-08,125066.0,435667.0,96108.0,435667.0,56015.0,435667.0
2019-04-09,108354.0,436542.0,103754.0,436542.0,62462.0,436542.0
2019-04-10,99008.0,438587.0,110710.0,438587.0,62004.0,438587.0
2019-04-11,91956.0,442032.0,118913.0,442032.0,61862.0,442032.0
2019-04-12,89492.0,448492.0,121965.0,448492.0,66160.0,448492.0
2019-04-15,84774.0,449409.0,123742.0,449409.0,69180.0,449409.0
2019-04-16,81600.0,448766.0,122701.0,448766.0,71056.0,448766.0
2019-04-17,74514.0,443832.0,123035.0,443832.0,71919.0,443832.0
2019-04-18,61600.0,434621.0,128291.0,434621.0,72791.0,434621.0
2019-04-22,50955.0,429136.0,130741.0,429136.0,73888.0,429136.0
2019-04-23,45632.0,429041.0,134546.0,429041.0,74520.0,429041.0
2019-04-24,37867.0,432978.0,141081.0,432978.0,79463.0,432978.0
2019-04-25,26374.0,429009.0,144559.0,429009.0,80543.0,429009.0
2019-04-26,18201.0,426314.0,147912.0,426314.0,82338.0,426314.0
2019-04-29,7123.0,422259.0,151575.0,422259.0,83611.0,422259.0
2019-04-30,734.0,421699.0,155547.0,421699.0,85944.0,421699.0
2019-05-01,142578.0,414572.0,90728.0,414572.0,40981.0,414572.0
2019-05-02,138861.0,416090.0,93919.0,416090.0,42504.0,416090.0
2019-05-03,133277.0,411589.0,95350.0,411589.0,43135.0,411589.0
2019-05-06,129289.0,407425.0,97865.0,407425.0,43688.0,407425.0
2019-05-07,119390.0,400228.0,100412.0,400228.0,44874.0,400228.0
2019-05-08,114534.0,401204.0,99169.0,401204.0,49958.0,401204.0
2019-05-09,110245.0,408488.0,106133.0,408488.0,51219.0,408488.0
2019-05-10,103611.0,411701.0,110816.0,411701.0,51367.0,411701.0
2019-05-13,101344.0,420681.0,115287.0,420681.0,53529.0,420681.0
2019-05-14,98036.0,423356.0,116243.0,423356.0,56834.0,423356.0
2019-05-15,94006.0,423039.0,116077.0,423039.0,56745.0,423039.0
2019-05-16,86930.0,430472.0,123185.0,430472.0,59225.0,430472.0
2019-05-17,74504.0,423915.0,126013.0,423915.0,61443.0,423915.0
2019-05-20,65885.0,418579.0,128134.0,418579.0,62288.0,418579.0
2019-05-21,60002.0,421472.0,132028.0,421472.0,63199.0,421472.0
2019-05-22,54193.0,420217.0,132530.0,420217.0,64232.0,420217.0
2019-05-23,46600.0,412499.0,132146.0,412499.0,63217.0,412499.0
2019-05-24,38858.0,405287.0,133397.0,405287.0,63183.0,405287.0
2019-05-28,23839.0,391026.0,132037.0,391026.0,62556.0,391026.0
2019-05-29,15977.0,381353.0,131592.0,381353.0,60327.0,381353.0
2019-05-30,5846.0,376864.0,131365.0,376864.0,63731.0,376864.0
2019-05-31,1615.0,366890.0,126228.0,366890.0,63437.0,366890.0
2019-06-03,130336.0,381220.0,70973.0,381220.0,52004.0,381220.0
2019-06-04,122840.0,370843.0,68767.0,370843.0,53320.0,370843.0
2019-06-05,117562.0,372462.0,71103.0,372462.0,54106.0,372462.0
2019-06-06,116280.0,375344.0,70729.0,375344.0,55060.0,375344.0
2019-06-07,109966.0,371910.0,71727.0,371910.0,55146.0,371910.0
2019-06-10,106002.0,369462.0,70193.0,369462.0,56366.0,369462.0
2019-06-11,100414.0,373159.0,73008.0,373159.0,60472.0,373159.0
2019-06-12,92577.0,377619.0,81342.0,377619.0,62428.0,377619.0
2019-06-13,87034.0,379134.0,85413.0,379134.0,63393.0,379134.0
2019-06-14,78829.0,379256.0,90415.0,379256.0,64826.0,379256.0
2019-06-17,70147.0,376595.0,95962.0,376595.0,65096.0,376595.0
2019-06-18,62458.0,372743.0,99190.0,372743.0,65630.0,372743.0
2019-06-19,56706.0,377821.0,104239.0,377821.0,69173.0,377821.0
2019-06-20,52455.0,376586.0,108143.0,376586.0,67874.0,376586.0
2019-06-21,42710.0,375562.0,114056.0,375562.0,66066.0,375562.0
2019-06-24,35450.0,371390.0,116159.0,371390.0,68039.0,371390.0
2019-06-25,23831.0,366946.0,121913.0,366946.0,69594.0,366946.0
2019-06-26,14955.0,372179.0,126241.0,372179.0,77431.0,372179.0
2019-06-27,5651.0,368668.0,125826.0,368668.0,77631.0,368668.0
2019-06-28,919.0,367751.0,124901.0,367751.0,80071.0,367751.0
2019-07-01,118920.0,368284.0,79804.0,368284.0,48883.0,368284.0
2019-07-02,117357.0,372638.0,80708.0,372638.0,50345.0,372638.0
2019-07-03,112114.0,367344.0,78288.0,367344.0,50558.0,367344.0
2019-07-05,111690.0,373481.0,81986.0,373481.0,52139.0,373481.0
2019-07-08,105846.0,374308.0,83159.0,374308.0,55658.0,374308.0
2019-07-09,99344.0,380035.0,87739.0,380035.0,61187.0,380035.0
2019-07-10,96438.0,393090.0,95666.0,393090.0,64203.0,393090.0
2019-07-11,92023.0,399104.0,100420.0,399104.0,65395.0,399104.0
2019-07-12,84171.0,397963.0,104246.0,397963.0,65438.0,397963.0
2019-07-15,79573.0,403771.0,106696.0,403771.0,68684.0,403771.0
2019-07-16,78772.0,405008.0,106240.0,405008.0,69867.0,405008.0
2019-07-17,75572.0,409790.0,110873.0,409790.0,71617.0,409790.0
2019-07-18,69186.0,410327.0,115441.0,410327.0,70777.0,410327.0
2019-07-19,61549.0,403258.0,117418.0,403258.0,68172.0,403258.0
2019-07-22,54192.0,404389.0,122272.0,404389.0,71315.0,404389.0
2019-07-23,50960.0,408797.0,123678.0,408797.0,74078.0,408797.0
2019-07-24,43283.0,408572.0,128170.0,408572.0,75329.0,408572.0
2019-07-25,33310.0,404658.0,132625.0,404658.0,75988.0,404658.0
2019-07-26,22209.0,396117.0,131577.0,396117.0,76273.0,396117.0
2019-07-29,15425.0,392095.0,128437.0,392095.0,78382.0,392095.0
2019-07-30,5538.0,385768.0,129663.0,385768.0,78999.0,385768.0
2019-07-31,1281.0,401138.0,135026.0,401138.0,89155.0,401138.0
2019-08-01,139191.0,416229.0,96859.0,416229.0,49912.0,416229.0
2019-08-02,135616.0,410703.0,93926.0,410703.0,50247.0,410703.0
2019-08-05,131668.0,408601.0,93043.0,408601.0,51353.0,408601.0
2019-08-06,129314.0,409307.0,91075.0,409307.0,53017.0,409307.0
2019-08-07,125299.0,412273.0,92992.0,412273.0,54233.0,412273.0
2019-08-08,118786.0,406906.0,92045.0,406906.0,55558.0,406906.0
2019-08-09,110912.0,404983.0,94459.0,404983.0,58321.0,404983.0
2019-08-12,104148.0,406023.0,99884.0,406023.0,59877.0,406023.0
2019-08-13,96508.0,411889.0,110329.0,411889.0,60942.0,411889.0
2019-08-14,87625.0,408465.0,112989.0,408465.0,60913.0,408465.0
2019-08-15,76400.0,408572.0,122611.0,408572.0,62423.0,408572.0
2019-08-16,70255.0,407525.0,127196.0,407525.0,62905.0,407525.0
2019-08-19,65222.0,406427.0,130185.0,406427.0,62451.0,406427.0
2019-08-20,61248.0,403618.0,131102.0,403618.0,61718.0,403618.0
2019-08-21,53560.0,400238.0,131714.0,400238.0,63393.0,400238.0
2019-08-22,48479.0,401496.0,135108.0,401496.0,64182.0,401496.0
2019-08-23,37697.0,398230.0,139169.0,398230.0,66120.0,398230.0
2019-08-26,29215.0,390009.0,138225.0,390009.0,67071.0,390009.0
2019-08-27,20218.0,389987.0,144365.0,389987.0,68515.0,389987.0
2019-08-28,13249.0,395015.0,147520.0,395015.0,74094.0,395015.0
2019-08-29,4836.0,390968.0,146865.0,390968.0,77676.0,390968.0
2019-08-30,274.0,383632.0,144144.0,383632.0,77368.0,383632.0
2019-09-03,136672.0,386775.0,80931.0,386775.0,62502.0,386775.0
2019-09-04,132894.0,389977.0,84333.0,389977.0,64709.0,389977.0
2019-09-05,127810.0,390631.0,86750.0,390631.0,66621.0,390631.0
2019-09-06,127457.0,394520.0,87992.0,394520.0,68823.0,394520.0
2019-09-09,117754.0,383551.0,88266.0,383551.0,67787.0,383551.0
2019-09-10,107555.0,387304.0,97115.0,387304.0,71534.0,387304.0
2019-09-11,104175.0,394265.0,101678.0,394265.0,73991.0,394265.0
2019-09-12,94757.0,385455.0,101904.0,385455.0,73296.0,385455.0
2019-09-13,87544.0,391256.0,110091.0,391256.0,77239.0,391256.0
2019-09-16,79333.0,385072.0,112287.0,385072.0,75159.0,385072.0
2019-09-17,69728.0,390275.0,122974.0,390275.0,75964.0,390275.0
2019-09-18,61980.0,387304.0,126179.0,387304.0,74980.0,387304.0
2019-09-19,55603.0,383809.0,128119.0,383809.0,73266.0,383809.0
2019-09-20,50909.0,377119.0,127486.0,377119.0,71849.0,377119.0
2019-09-23,46748.0,374979.0,128503.0,374979.0,71407.0,374979.0
2019-09-24,39984.0,371106.0,130361.0,371106.0,71555.0,371106.0
2019-09-25,28536.0,363718.0,133377.0,363718.0,71393.0,363718.0
2019-09-26,18215.0,351658.0,130499.0,351658.0,69829.0,351658.0
2019-09-27,5549.0,340085.0,129952.0,340085.0,67587.0,340085.0
2019-09-30,1875.0,336809.0,126725.0,336809.0,68544.0,336809.0
2019-10-01,123011.0,339363.0,70129.0,339363.0,52320.0,339363.0
2019-10-02,119014.0,340324.0,69986.0,340324.0,54731.0,340324.0
2019-10-03,116283.0,343673.0,72026.0,343673.0,56052.0,343673.0
2019-10-04,114259.0,344893.0,71921.0,344893.0,55940.0,344893.0
2019-10-07,111610.0,347721.0,74591.0,347721.0,56502.0,347721.0
2019-10-08,106203.0,351516.0,79741.0,351516.0,58769.0,351516.0
2019-10-09,99323.0,361915.0,88452.0,361915.0,62049.0,361915.0
2019-10-10,95204.0,369829.0,93874.0,369829.0,63119.0,369829.0
2019-10-11,89374.0,370320.0,97671.0,370320.0,64693.0,370320.0
2019-10-14,87595.0,366630.0,97055.0,366630.0,63937.0,366630.0
2019-10-15,85917.0,370565.0,99936.0,370565.0,66531.0,370565.0
2019-10-16,81649.0,370681.0,101630.0,370681.0,67632.0,370681.0
2019-10-17,75384.0,370255.0,105472.0,370255.0,68578.0,370255.0
2019-10-18,68722.0,369181.0,110293.0,369181.0,69150.0,369181.0
2019-10-21,65521.0,370849.0,113100.0,370849.0,70226.0,370849.0
2019-10-22,60190.0,374042.0,121357.0,374042.0,70068.0,374042.0
2019-10-23,55804.0,379255.0,129096.0,379255.0,70651.0,379255.0
2019-10-24,46832.0,379377.0,135510.0,379377.0,71855.0,379377.0
2019-10-25,39554.0,376699.0,138713.0,376699.0,72755.0,376699.0
2019-10-28,27510.0,376932.0,146633.0,376932.0,75247.0,376932.0
2019-10-29,17414.0,381445.0,154057.0,381445.0,79193.0,381445.0
2019-10-30,7122.0,387828.0,157995.0,387828.0,84626.0,387828.0
2019-10-31,1548.0,379213.0,150830.0,379213.0,88171.0,379213.0
2019-11-01,152903.0,385580.0,92426.0,385580.0,35684.0,385580.0
2019-11-04,145651.0,380961.0,94270.0,380961.0,36395.0,380961.0
2019-11-05,146455.0,386638.0,95902.0,386638.0,37887.0,386638.0
2019-11-06,141038.0,386562.0,96830.0,386562.0,40451.0,386562.0
2019-11-07,131056.0,389550.0,103731.0,389550.0,43649.0,389550.0
2019-11-08,122033.0,385471.0,105557.0,385471.0,44903.0,385471.0
2019-11-11,109893.0,385704.0,112243.0,385704.0,46262.0,385704.0
2019-11-12,99498.0,389804.0,120264.0,389804.0,46851.0,389804.0
2019-11-13,89022.0,398703.0,131880.0,398703.0,48566.0,398703.0
2019-11-14,86621.0,408677.0,141415.0,408677.0,48314.0,408677.0
2019-11-15,82828.0,413512.0,146540.0,413512.0,49140.0,413512.0
2019-11-18,76653.0,416312.0,153407.0,416312.0,50603.0,416312.0
2019-11-19,69184.0,424030.0,163999.0,424030.0,53029.0,424030.0
2019-11-20,62663.0,427733.0,170273.0,427733.0,53450.0,427733.0
2019-11-21,53994.0,425127.0,173735.0,425127.0,54203.0,425127.0
2019-11-22,40040.0,414291.0,172811.0,414291.0,55456.0,414291.0
2019-11-25,25209.0,397040.0,170191.0,397040.0,53675.0,397040.0
2019-11-26,16716.0,397582.0,174358.0,397582.0,55901.0,397582.0
2019-11-27,5573.0,383413.0,167248.0,383413.0,57679.0,383413.0
2019-11-29,1500.0,376874.0,162846.0,376874.0,57047.0,376874.0
2019-12-02,153377.0,372168.0,58794.0,372168.0,50255.0,372168.0
2019-12-03,143587.0,361944.0,57168.0,361944.0,50635.0,361944.0
2019-12-04,140610.0,363453.0,58025.0,363453.0,53914.0,363453.0
2019-12-05,137483.0,363881.0,57352.0,363881.0,54822.0,363881.0
2019-12-06,130034.0,364978.0,62547.0,364978.0,55251.0,364978.0
2019-12-09,123726.0,365818.0,65243.0,365818.0,57505.0,365818.0
2019-12-10,115768.0,374429.0,75713.0,374429.0,59502.0,374429.0
2019-12-11,104872.0,373581.0,81619.0,373581.0,60151.0,373581.0
2019-12-12,96571.0,374826.0,86539.0,374826.0,60741.0,374826.0
2019-12-13,91158.0,379717.0,92318.0,379717.0,63358.0,379717.0
2019-12-16,82057.0,380537.0,101633.0,380537.0,64583.0,380537.0
2019-12-17,76967.0,382669.0,106921.0,382669.0,64474.0,382669.0
2019-12-18,64730.0,391326.0,122899.0,391326.0,66498.0,391326.0
2019-12-19,57150.0,393881.0,129301.0,393881.0,67487.0,393881.0
2019-12-20,45807.0,393259.0,137437.0,393259.0,67836.0,393259.0
2019-12-23,35468.0,390185.0,141082.0,390185.0,69584.0,390185.0
2019-12-24,30903.0,388796.0,143173.0,388796.0,70646.0,388796.0
2019-12-26,23139.0,389612.0,148501.0,389612.0,72056.0,389612.0
2019-12-27,13441.0,381854.0,147904.0,381854.0,72948.0,381854.0
2019-12-30,3659.0,379738.0,149985.0,379738.0,76094.0,379738.0
2019-12-31,556.0,382208.0,148933.0,382208.0,78835.0,382208.0
2020-01-02,148711.0,388469.0,82557.0,388469.0,38385.0,388469.0
2020-01-03,143515.0,390057.0,85718.0,390057.0,40323.0,390057.0
2020-01-06,139948.0,391619.0,87774.0,391619.0,42725.0,391619.0
2020-01-07,135983.0,391316.0,88080.0,391316.0,45520.0,391316.0
2020-01-08,124051.0,388597.0,88549.0,388597.0,47987.0,388597.0
2020-01-09,115888.0,393166.0,94055.0,393166.0,51021.0,393166.0
2020-01-10,113512.0,405414.0,102956.0,405414.0,53544.0,405414.0
2020-01-13,105037.0,414877.0,112940.0,414877.0,56202.0,414877.0
2020-01-14,96016.0,418551.0,118591.0,418551.0,60733.0,418551.0
2020-01-15,87878.0,422935.0,125220.0,422935.0,63348.0,422935.0
2020-01-16,79592.0,427272.0,133967.0,427272.0,66454.0,427272.0
2020-01-17,74311.0,434149.0,142639.0,434149.0,68897.0,434149.0
2020-01-21,68193.0,439735.0,153011.0,439735.0,68485.0,439735.0
2020-01-22,59102.0,435845.0,153280.0,435845.0,68473.0,435845.0
2020-01-23,51224.0,441195.0,159345.0,441195.0,69811.0,441195.0
2020-01-24,42192.0,435125.0,159739.0,435125.0,71064.0,435125.0
2020-01-27,30732.0,417191.0,155023.0,417191.0,69941.0,417191.0
2020-01-28,20023.0,398664.0,145954.0,398664.0,67806.0,398664.0
2020-01-29,12845.0,387397.0,144527.0,387397.0,65792.0,387397.0
2020-01-30,4142.0,378514.0,145191.0,378514.0,63540.0,378514.0
2020-01-31,870.0,376903.0,145703.0,376903.0,63793.0,376903.0
2020-02-03,142483.0,375800.0,63449.0,375800.0,51313.0,375800.0
2020-02-04,136348.0,375730.0,63932.0,375730.0,53402.0,375730.0
2020-02-05,134838.0,377156.0,67243.0,377156.0,55217.0,377156.0
2020-02-06,129281.0,376437.0,68186.0,376437.0,56666.0,376437.0
2020-02-07,125599.0,379796.0,71204.0,379796.0,57701.0,379796.0
2020-02-10,112196.0,377766.0,76805.0,377766.0,60521.0,377766.0
2020-02-11,100872.0,378106.0,83117.0,378106.0,59429.0,378106.0
2020-02-12,93723.0,394649.0,101246.0,394649.0,61978.0,394649.0
2020-02-13,85590.0,408682.0,116743.0,408682.0,62973.0,408682.0
2020-02-14,74372.0,402575.0,123349.0,402575.0,61767.0,402575.0
2020-02-18,62121.0,400089.0,126906.0,400089.0,64650.0,400089.0
2020-02-19,55465.0,405426.0,132884.0,405426.0,68357.0,405426.0
2020-02-20,48258.0,411881.0,141033.0,411881.0,70624.0,411881.0
2020-02-21,37770.0,408687.0,143504.0,408687.0,71546.0,408687.0
2020-02-24,28619.0,408679.0,146042.0,408679.0,73998.0,408679.0
2020-02-25,17722.0,398772.0,145570.0,398772.0,73170.0,398772.0
2020-02-26,13058.0,392899.0,140944.0,392899.0,76755.0,392899.0
2020-02-27,3992.0,379929.0,140061.0,379929.0,74507.0,379929.0
2020-02-28,967.0,377933.0,141036.0,377933.0,76714.0,377933.0
2020-03-02,136907.0,379251.0,78609.0,379251.0,41405.0,379251.0
2020-03-03,133823.0,382309.0,81328.0,382309.0,43455.0,382309.0
2020-03-04,131583.0,389669.0,83471.0,389669.0,45761.0,389669.0
